,journal_title,article_title,contributors,year,doi
0,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Jung Choi', 'Seok-Woo Son']",2022,10.1038/s41612-022-00251-9
1,Frontiers in Earth Science,Frontiers in Earth Science,"['Chiyu Zhao', 'Xin Geng', 'Li Qi']",2022,10.3389/feart.2022.866241
2,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Roland Séférian', 'Pierre Nabat', 'Martine Michou', 'David Saint‐Martin', 'Aurore Voldoire', 'Jeanne Colin', 'Bertrand Decharme', 'Christine Delire', 'Sarah Berthet', 'Matthieu Chevallier', 'Stephane Sénési', 'Laurent Franchisteguy', 'Jessica Vial', 'Marc Mallet', 'Emilie Joetzjer', 'Olivier Geoffroy', 'Jean‐François Guérémy', 'Marie‐Pierre Moine', 'Rym Msadek', 'Aurélien Ribes', 'Matthias Rocher', 'Romain Roehrig', 'David Salas‐y‐Mélia', 'Emilia Sanchez', 'Laurent Terray', 'Sophie Valcke', 'Robin Waldman', 'Olivier Aumont', 'Laurent Bopp', 'Julie Deshayes', 'Christian Éthé', 'Gurvan Madec']",2019,10.1029/2019MS001791
3,Climate Dynamics,Climate Dynamics,"['Giovanni Sgubin', 'Didier Swingedouw', 'Leonard F. Borchert', 'Matthew B. Menary', 'Thomas Noël', 'Harilaos Loukos', 'Juliette Mignot']",2021,10.1007/s00382-021-05863-0
4,Journal of Climate,Journal of Climate,"['Marie Drouard', 'Christophe Cassou']",2019,10.1175/JCLI-D-18-0803.1
5,Earth System Dynamics,Earth System Dynamics,"['Mark Reyers', 'Hendrik Feldmann', 'Sebastian Mieruch', 'Joaquim G. Pinto', 'Marianne Uhlig', 'Bodo Ahrens', 'Barbara Früh', 'Kameswarrao Modali', 'Natalie Laube', 'Julia Moemken', 'Wolfgang Müller', 'Gerd Schädler', 'Christoph Kottmeier']",2019,10.5194/esd-10-171-2019
6,Advances in Atmospheric Sciences,Advances in Atmospheric Sciences,"['Shuai Hu', 'Bo Wu', 'Yiming Wang', 'Tianjun Zhou', 'Yongqiang Yu', 'Bian He', 'Pengfei Lin', 'Qing Bao', 'Hailong Liu', 'Kangjun Chen', 'Shuwen Zhao']",2023,10.1007/s00376-023-2122-x
7,Frontiers in Climate,Frontiers in Climate,"['George J. Boer', 'Reinel Sospedra-Alfonso', 'Patrick Martineau', 'Viatsheslav V. Kharin']",2022,10.3389/fclim.2022.836817
8,Climate Dynamics,Climate Dynamics,"['Holger Pohlmann', 'Sebastian Brune', 'Kristina Fröhlich', 'Johann H. Jungclaus', 'Christine Sgoff', 'Johanna Baehr']",2023,10.1007/s00382-022-06558-w
9,Atmosphere,Atmosphere,"['Sara Rubinetti', 'Carla Taricco', 'Silvia Alessio', 'Angelo Rubino', 'Ilaria Bizzarri', 'Davide Zanchettin']",2020,10.3390/atmos11060671
10,Russian Journal of Numerical Analysis and Mathematical Modelling,Russian Journal of Numerical Analysis and Mathematical Modelling,['Andrey S. Gritsun'],2022,10.1515/rnam-2022-0008
11,Geophysical Research Letters,Geophysical Research Letters,"['Davide Zanchettin', 'Claudia Timmreck', 'Matthew Toohey', 'Johann H. Jungclaus', 'Matthias Bittner', 'Stephan J. Lorenz', 'Angelo Rubino']",2019,10.1029/2018GL081018
12,Geophysical Research Letters,Geophysical Research Letters,"['Xing Yuan', 'Enda Zhu']",2018,10.1002/2018GL077211
13,Journal of Climate,Journal of Climate,"['Dillon Elsbury', 'Yannick Peings', 'David Saint-Martin', 'Hervé Douville', 'Gudrun Magnusdottir']",2019,10.1175/JCLI-D-18-0422.1
14,Bulletin of the American Meteorological Society,Bulletin of the American Meteorological Society,"['S. G. Yeager', 'G. Danabasoglu', 'N. A. Rosenbloom', 'W. Strand', 'S. C. Bates', 'G. A. Meehl', 'A. R. Karspeck', 'K. Lindsay', 'M. C. Long', 'H. Teng', 'N. S. Lovenduski']",2018,10.1175/BAMS-D-17-0098.1
15,Sustainability,Sustainability,"['Daoguang Song', 'Zhilian Li', 'Ting Wang', 'Yinglian Qi', 'Hongping Han', 'Zhi Chen']",2023,10.3390/su15032833
16,Geoscientific Model Development,Geoscientific Model Development,"['Ingo Bethke', 'Yiguo Wang', 'François Counillon', 'Noel Keenlyside', 'Madlen Kimmritz', 'Filippa Fransner', 'Annette Samuelsen', 'Helene Langehaug', 'Lea Svendsen', 'Ping-Gin Chiu', 'Leilane Passos', 'Mats Bentsen', 'Chuncheng Guo', 'Alok Gupta', 'Jerry Tjiputra', 'Alf Kirkevåg', 'Dirk Olivié', 'Øyvind Seland', 'Julie Solsvik Vågane', 'Yuanchao Fan', 'Tor Eldevik']",2021,10.5194/gmd-14-7073-2021
17,Climate Dynamics,Climate Dynamics,"['Martin B. Stolpe', 'Kevin Cowtan', 'Iselin Medhaug', 'Reto Knutti']",2021,10.1007/s00382-020-05493-y
18,Bulletin of the American Meteorological Society,Bulletin of the American Meteorological Society,"['William J. Merryfield', 'Johanna Baehr', 'Lauriane Batté', 'Emily J. Becker', 'Amy H. Butler', 'Caio A. S. Coelho', 'Gokhan Danabasoglu', 'Paul A. Dirmeyer', 'Francisco J. Doblas-Reyes', 'Daniela I. V. Domeisen', 'Laura Ferranti', 'Tatiana Ilynia', 'Arun Kumar', 'Wolfgang A. Müller', 'Michel Rixen', 'Andrew W. Robertson', 'Doug M. Smith', 'Yuhei Takaya', 'Matthias Tuma', 'Frederic Vitart', 'Christopher J. White', 'Mariano S. Alvarez', 'Constantin Ardilouze', 'Hannah Attard', 'Cory Baggett', 'Magdalena A. Balmaseda', 'Asmerom F. Beraki', 'Partha S. Bhattacharjee', 'Roberto Bilbao', 'Felipe M. de Andrade', 'Michael J. DeFlorio', 'Leandro B. Díaz', 'Muhammad Azhar Ehsan', 'Georgios Fragkoulidis', 'Sam Grainger', 'Benjamin W. Green', 'Momme C. Hell', 'Johnna M. Infanti', 'Katharina Isensee', 'Takahito Kataoka', 'Ben P. Kirtman', 'Nicholas P. Klingaman', 'June-Yi Lee', 'Kirsten Mayer', 'Roseanna McKay', 'Jennifer V. Mecking', 'Douglas E. Miller', 'Nele Neddermann', 'Ching Ho Justin Ng', 'Albert Ossó', 'Klaus Pankatz', 'Simon Peatman', 'Kathy Pegion', 'Judith Perlwitz', 'G. Cristina Recalde-Coronel', 'Annika Reintges', 'Christoph Renkl', 'Balakrishnan Solaraju-Murali', 'Aaron Spring', 'Cristiana Stan', 'Y. Qiang Sun', 'Carly R. Tozer', 'Nicolas Vigaud', 'Steven Woolnough', 'Stephen Yeager']",2020,10.1175/BAMS-D-19-0037.1
19,Journal of Climate,Journal of Climate,"['Laura Jensen', 'Annette Eicker', 'Tobias Stacke', 'Henryk Dobslaw']",2020,10.1175/JCLI-D-20-0042.1
20,International Journal of Climatology,International Journal of Climatology,"['Jayshri Patel', 'Chellappan Gnanaseelan', 'Jasti S. Chowdary', 'Anant Parekh']",2022,10.1002/joc.7376
21,Frontiers in Forests and Global Change,Frontiers in Forests and Global Change,"['Xiaofan Deng', 'Zhe Zhang', 'Fan Zhao', 'Zheng Zhu', 'Qiuhua Wang']",2023,10.3389/ffgc.2022.1073554
22,Hydrology and Earth System Sciences,Hydrology and Earth System Sciences,"['Louise J. Slater', 'Louise Arnal', 'Marie-Amélie Boucher', 'Annie Y.-Y. Chang', 'Simon Moulds', 'Conor Murphy', 'Grey Nearing', 'Guy Shalev', 'Chaopeng Shen', 'Linda Speight', 'Gabriele Villarini', 'Robert L. Wilby', 'Andrew Wood', 'Massimiliano Zappa']",2023,10.5194/hess-27-1865-2023
23,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Christopher H. O’Reilly', 'Matthew Patterson', 'Jon Robson', 'Paul Arthur Monerie', 'Daniel Hodson', 'Yohan Ruprich-Robert']",2023,10.1038/s41612-023-00335-0
24,Journal of Hydrology,Journal of Hydrology,"['J. Rajbanshi', 'S. Das']",2021,10.1016/j.jhydrol.2021.126845
25,Geophysical Research Letters,Geophysical Research Letters,"['M. Seabrook', 'D. M. Smith', 'N. J. Dunstone', 'R. Eade', 'L. Hermanson', 'A. A. Scaife', 'S. C. Hardiman']",2023,10.1029/2022GL101226
26,Hydrology and Earth System Sciences,Hydrology and Earth System Sciences,"['Rémy Bonnet', 'Julien Boé', 'Florence Habets']",2020,10.5194/hess-24-1611-2020
27,Journal of Climate,Journal of Climate,"['Haiyan Teng', 'Ruby Leung', 'Grant Branstator', 'Jian Lu', 'Qinghua Ding']",2022,10.1175/JCLI-D-21-0437.1
28,Nature Geoscience,Nature Geoscience,"['Celia Martin-Puertas', 'Armand Hernandez', 'Eulogio Pardo-Igúzquiza', 'Laura Boyall', 'Chris Brierley', 'Zhiyi Jiang', 'Rik Tjallingii', 'Simon P. E. Blockley', 'Francisco Javier Rodríguez-Tovar']",2023,10.1038/s41561-023-01145-y
29,Climate Dynamics,Climate Dynamics,"['Zachary F. Johnson', 'Yoshimitsu Chikamoto', 'S.-Y. Simon Wang', 'Michael J. McPhaden', 'Takashi Mochizuki']",2020,10.1007/s00382-020-05295-2
30,Journal of Climate,Journal of Climate,"['Carlos Delgado-Torres', 'Markus G. Donat', 'Nube Gonzalez-Reviriego', 'Louis-Philippe Caron', 'Panos J. Athanasiadis', 'Pierre-Antoine Bretonnière', 'Nick J. Dunstone', 'An-Chi Ho', 'Dario Nicoli', 'Klaus Pankatz', 'Andreas Paxian', 'Núria Pérez-Zanón', 'Margarida Samsó Cabré', 'Balakrishnan Solaraju-Murali', 'Albert Soret', 'Francisco J. Doblas-Reyes']",2022,10.1175/JCLI-D-21-0811.1
31,Environmental Research Letters,Environmental Research Letters,"['Lingling Suo', 'Guillaume Gastineau', 'Yongqi Gao', 'Yu-Chiao Liang', 'Rohit Ghosh', 'Tian Tian', 'Ying Zhang', 'Young-Oh Kwon', 'Odd Helge Otterå', 'Shuting Yang', 'Daniela Matei']",2022,10.1088/1748-9326/ac88e5
32,Geophysical Research Letters,Geophysical Research Letters,"['Paul‐Arthur Monerie', 'Jon Robson', 'Buwen Dong', 'Dan L. R. Hodson', 'Nicholas P. Klingaman']",2019,10.1029/2018GL080903
33,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['D. M. Smith', 'R. Eade', 'A. A. Scaife', 'L.-P. Caron', 'G. Danabasoglu', 'T. M. DelSole', 'T. Delworth', 'F. J. Doblas-Reyes', 'N. J. Dunstone', 'L. Hermanson', 'V. Kharin', 'M. Kimoto', 'W. J. Merryfield', 'T. Mochizuki', 'W. A. Müller', 'H. Pohlmann', 'S. Yeager', 'X. Yang']",2019,10.1038/s41612-019-0071-y
34,Science Advances,Science Advances,"['Shuai Hu', 'Tianjun Zhou']",2021,10.1126/sciadv.abf9395
35,Geophysical Research Letters,Geophysical Research Letters,"['Leonard F. Borchert', 'Holger Pohlmann', 'Johanna Baehr', 'Nele‐Charlotte Neddermann', 'Laura Suarez‐Gutierrez', 'Wolfgang A. Müller']",2019,10.1029/2019GL085385
36,Science Advances,Science Advances,"['Xin Huang', 'Tianjun Zhou', 'Aiguo Dai', 'Hongmei Li', 'Chao Li', 'Xiaolong Chen', 'Jingwen Lu', 'Jin-Song Von storch', 'Bo Wu']",2020,10.1126/sciadv.aay6546
37,Geoscientific Model Development,Geoscientific Model Development,"['Núria Pérez-Zanón', 'Louis-Philippe Caron', 'Silvia Terzago', 'Bert Van Schaeybroeck', 'Llorenç Lledó', 'Nicolau Manubens', 'Emmanuel Roulin', 'M. Carmen Alvarez-Castro', 'Lauriane Batté', 'Pierre-Antoine Bretonnière', 'Susana Corti', 'Carlos Delgado-Torres', 'Marta Domínguez', 'Federico Fabiano', 'Ignazio Giuntoli', 'Jost von Hardenberg', 'Eroteida Sánchez-García', 'Verónica Torralba', 'Deborah Verfaillie']",2022,10.5194/gmd-15-6115-2022
38,Earth System Dynamics,Earth System Dynamics,"['Aine M. Gormley-Gallagher', 'Sebastian Sterl', 'Annette L. Hirsch', 'Sonia I. Seneviratne', 'Edouard L. Davin', 'Wim Thiery']",2022,10.5194/esd-13-419-2022
39,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Alistair A. Sellar', 'Jeremy Walton', 'Colin G. Jones', 'Richard Wood', 'Nathan Luke Abraham', 'Miroslaw Andrejczuk', 'Martin B. Andrews', 'Timothy Andrews', 'Alex T. Archibald', 'Lee Mora', 'Harold Dyson', 'Mark Elkington', 'Richard Ellis', 'Piotr Florek', 'Peter Good', 'Laila Gohar', 'Stephen Haddad', 'Steven C. Hardiman', 'Emma Hogan', 'Alan Iwi', 'Christopher D. Jones', 'Ben Johnson', 'Douglas I. Kelley', 'Jamie Kettleborough', 'Jeff R. Knight', 'Marcus O. Köhler', 'Till Kuhlbrodt', 'Spencer Liddicoat', 'Irina Linova‐Pavlova', 'Matthew S. Mizielinski', 'Olaf Morgenstern', 'Jane Mulcahy', 'Erica Neininger', ""Fiona M. O'Connor"", 'Ruth Petrie', 'Jeff Ridley', 'Jean‐Christophe Rioual', 'Malcolm Roberts', 'Eddy Robertson', 'Steven Rumbold', 'Jon Seddon', 'Harry Shepherd', 'Sungbo Shim', 'Ag Stephens', 'Joao C. Teixiera', 'Yongming Tang', 'Jonny Williams', 'Andy Wiltshire', 'Paul T. Griffiths']",2020,10.1029/2019MS001946
40,Geophysical Research Letters,Geophysical Research Letters,"['D. J. Befort', 'L. Brunner', 'L. F. Borchert', 'C. H. O’Reilly', 'J. Mignot', 'A. P. Ballinger', 'G. C. Hegerl', 'J. M. Murphy', 'A. Weisheimer']",2022,10.1029/2022GL098568
41,Geophysical Research Letters,Geophysical Research Letters,"['Yujun He', 'Bin Wang', 'Mimi Liu', 'Li Liu', 'Yongqiang Yu', 'Juanjuan Liu', 'Ruizhe Li', 'Cheng Zhang', 'Shiming Xu', 'Wenyu Huang', 'Qun Liu', 'Yong Wang', 'Feifei Li']",2017,10.1002/2017GL074028
42,Frontiers in Climate,Frontiers in Climate,"['Gabriele C. Hegerl', 'Andrew P. Ballinger', 'Ben B. B. Booth', 'Leonard F. Borchert', 'Lukas Brunner', 'Markus G. Donat', 'Francisco J. Doblas-Reyes', 'Glen R. Harris', 'Jason Lowe', 'Rashed Mahmood', 'Juliette Mignot', 'James M. Murphy', 'Didier Swingedouw', 'Antje Weisheimer']",2021,10.3389/fclim.2021.678109
43,Geoscientific Model Development,Geoscientific Model Development,"['Stephen G. Yeager', 'Nan Rosenbloom', 'Anne A. Glanville', 'Xian Wu', 'Isla Simpson', 'Hui Li', 'Maria J. Molina', 'Kristen Krumhardt', 'Samuel Mogen', 'Keith Lindsay', 'Danica Lombardozzi', 'Will Wieder', 'Who M. Kim', 'Jadwiga H. Richter', 'Matthew Long', 'Gokhan Danabasoglu', 'David Bailey', 'Marika Holland', 'Nicole Lovenduski', 'Warren G. Strand', 'Teagan King']",2022,10.5194/gmd-15-6451-2022
44,Journal of Climate,Journal of Climate,"['Bo Christiansen', 'Shuting Yang', 'Dominic Matte']",2022,10.1175/JCLI-D-21-0807.1
45,Advances in Climate Change Research,Advances in Climate Change Research,"['Kai-Qiang Deng', 'Cesar Azorin-Molina', 'Song Yang', 'Chun-Di Hu', 'Gang-Feng Zhang', 'Lorenzo Minola', 'Sergio Vicente-Serrano', 'Deliang Chen']",2022,10.1016/j.accre.2022.01.008
46,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,"['Tim DeVries', 'Corinne Le Quéré', 'Oliver Andrews', 'Sarah Berthet', 'Judith Hauck', 'Tatiana Ilyina', 'Peter Landschützer', 'Andrew Lenton', 'Ivan D. Lima', 'Michael Nowicki', 'Jörg Schwinger', 'Roland Séférian']",2019,10.1073/pnas.1900371116
47,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['C. Kadow', 'S. Illing', 'I. Kröner', 'U. Ulbrich', 'U. Cubasch']",2017,10.1002/2016MS000787
48,Journal of Applied Meteorology and Climatology,Journal of Applied Meteorology and Climatology,"['Erin Towler', 'Debasish PaiMazumder', 'James Done']",2018,10.1175/JAMC-D-17-0113.1
49,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Leon Hermanson', 'Roberto Bilbao', 'Nick Dunstone', 'Martin Ménégoz', 'Pablo Ortega', 'Holger Pohlmann', 'Jon I. Robson', 'Doug M. Smith', 'Gary Strand', 'Claudia Timmreck', 'Steve Yeager', 'Gokhan Danabasoglu']",2020,10.1029/2019JD031739
50,Atmospheric and Oceanic Science Letters,Atmospheric and Oceanic Science Letters,"['Yanyan Huang', 'Ni Huang', 'Qianfei Zhao']",2023,10.1016/j.aosl.2023.100377
51,Earth System Dynamics,Earth System Dynamics,"['Nicole S. Lovenduski', 'Stephen G. Yeager', 'Keith Lindsay', 'Matthew C. Long']",2019,10.5194/esd-10-45-2019
52,Climate Dynamics,Climate Dynamics,"['Agathe Germe', 'Florian Sévellec', 'Juliette Mignot', 'Alexey Fedorov', 'Sébastien Nguyen', 'Didier Swingedouw']",2018,10.1007/s00382-017-4016-z
53,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Muhammad Azhar Ehsan', 'Dario Nicolì', 'Fred Kucharski', 'Mansour Almazroui', 'Michael K. Tippett', 'Alessio Bellucci', 'Paolo Ruggieri', 'In-Sik Kang']",2020,10.1038/s41612-020-0109-1
54,Science Advances,Science Advances,"['Xian Wu', 'Stephen G. Yeager', 'Clara Deser', 'Nan Rosenbloom', 'Gerald A. Meehl']",2023,10.1126/sciadv.add9364
55,Climate Dynamics,Climate Dynamics,"['Jingmin Li', 'Felix Pollinger', 'Hans-Juergen Panitz', 'Hendrik Feldmann', 'Heiko Paeth']",2019,10.1007/s00382-019-04646-y
56,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Yohan Ruprich-Robert', 'Eduardo Moreno-Chamarro', 'Xavier Levine', 'Alessio Bellucci', 'Christophe Cassou', 'Frederic Castruccio', 'Paolo Davini', 'Rosie Eade', 'Guillaume Gastineau', 'Leon Hermanson', 'Dan Hodson', 'Katja Lohmann', 'Jorge Lopez-Parages', 'Paul-Arthur Monerie', 'Dario Nicolì', 'Said Qasmi', 'Christopher D. Roberts', 'Emilia Sanchez-Gomez', 'Gokhan Danabasoglu', 'Nick Dunstone', 'Marta Martin-Rey', 'Rym Msadek', 'Jon Robson', 'Doug Smith', 'Etienne Tourigny']",2021,10.1038/s41612-021-00188-5
57,Current Climate Change Reports,Current Climate Change Reports,"['S. G. Yeager', 'J. I. Robson']",2017,10.1007/s40641-017-0064-z
58,Climate Dynamics,Climate Dynamics,"['Iuliia Polkova', 'Armin Köhl', 'Detlef Stammer']",2019,10.1007/s00382-019-04975-y
59,Progress in Earth and Planetary Science,Progress in Earth and Planetary Science,"['Michio Kawamiya', 'Tomohiro Hajima', 'Kaoru Tachiiri', 'Shingo Watanabe', 'Tokuta Yokohata']",2020,10.1186/s40645-020-00369-5
60,Climate Services,Climate Services,"['A. Paxian', 'B. Mannig', 'M. Tivig', 'K. Reinhardt', 'K. Isensee', 'A. Pasternack', 'A. Hoff', 'K. Pankatz', 'S. Buchholz', 'S. Wehring', 'P. Lorenz', 'K. Fröhlich', 'F. Kreienkamp', 'B. Früh']",2023,10.1016/j.cliser.2023.100379
61,Climate Dynamics,Climate Dynamics,"['Paul-Arthur Monerie', 'Jon Robson', 'Buwen Dong', 'Dan Hodson']",2021,10.1007/s00382-020-05477-y
62,Asia-Pacific Journal of Atmospheric Sciences,Asia-Pacific Journal of Atmospheric Sciences,"['Yiling Ma', 'Naiming Yuan', 'Tianyun Dong', 'Wenjie Dong']",2023,10.1007/s13143-022-00286-1
63,Geophysical Research Letters,Geophysical Research Letters,"['Huanping Huang', 'William D. Collins', 'Christina M. Patricola', 'Yohan Ruprich‐Robert', 'Paul A. Ullrich', 'Alexander J. Baker']",2023,10.1029/2023GL102959
64,Journal of Climate,Journal of Climate,"['Chuan-Yang Wang', 'Shang-Ping Xie', 'Yu Kosaka', 'Qinyu Liu', 'Xiao-Tong Zheng']",2017,10.1175/JCLI-D-15-0496.1
65,Frontiers in Climate,Frontiers in Climate,"['F. Feba', 'Karumuri Ashok', 'Matthew Collins', 'Satish R. Shetye']",2021,10.3389/fclim.2021.736759
66,Advances in Atmospheric Sciences,Advances in Atmospheric Sciences,"['Shuai Hu', 'Tianjun Zhou', 'Bo Wu', 'Xiaolong Chen']",2023,10.1007/s00376-022-2151-x
67,Frontiers in Climate,Frontiers in Climate,"[""Terence J. O'Kane"", 'Adam A. Scaife', 'Yochanan Kushnir', 'Anca Brookshaw', 'Carlo Buontempo', 'David Carlin', 'Richenda K. Connell', 'Francisco Doblas-Reyes', 'Nick Dunstone', 'Kristian Förster', 'Antonio Graça', 'Alistair J. Hobday', 'Vassili Kitsios', 'Larissa van der Laan', 'Julia Lockwood', 'William J. Merryfield', 'Andreas Paxian', 'Mark R. Payne', 'M. Catherine Reader', 'Geoffrey R. Saville', 'Doug Smith', 'Balakrishnan Solaraju-Murali', 'Nico Caltabiano', 'Jessie Carman', 'Ed Hawkins', 'Noel Keenlyside', 'Arun Kumar', 'Daniela Matei', 'Holger Pohlmann', 'Scott Power', 'Marilyn Raphael', 'Michael Sparrow', 'Bo Wu']",2023,10.3389/fclim.2023.1121626
68,WIREs Climate Change,WIREs Climate Change,"['Sebastian Brune', 'Johanna Baehr']",2020,10.1002/wcc.637
69,Russian Meteorology and Hydrology,Russian Meteorology and Hydrology,"['A. S. Lipavskii', 'A. V. Eliseev', 'I. I. Mokhov']",2022,10.3103/S1068373922050065
70,Journal of Climate,Journal of Climate,"['Martha W. Buckley', 'Tim DelSole', 'M. Susan Lozier', 'Laifang Li']",2019,10.1175/JCLI-D-18-0509.1
71,Journal of Climate,Journal of Climate,"['Saïd Qasmi', 'Christophe Cassou', 'Julien Boé']",2020,10.1175/JCLI-D-19-0428.1
72,Earth System Dynamics,Earth System Dynamics,"['Sebastian Illing', 'Christopher Kadow', 'Holger Pohlmann', 'Claudia Timmreck']",2018,10.5194/esd-9-701-2018
73,Bulletin of the American Meteorological Society,Bulletin of the American Meteorological Society,"['Christophe Cassou', 'Yochanan Kushnir', 'Ed Hawkins', 'Anna Pirani', 'Fred Kucharski', 'In-Sik Kang', 'Nico Caltabiano']",2018,10.1175/BAMS-D-16-0286.1
74,Geophysical Research Letters,Geophysical Research Letters,"['Ziming Chen', 'Tianjun Zhou', 'Lixia Zhang', 'Xiaolong Chen', 'Wenxia Zhang', 'Jie Jiang']",2020,10.1029/2019GL086902
75,Environmental Research Letters,Environmental Research Letters,"['Shuai-Lei Yao', 'Jing-Jia Luo', 'Pao-Shin Chu', 'Fei Zheng']",2023,10.1088/1748-9326/acd12f
76,Scientific Reports,Scientific Reports,"['Dario Nicolì', 'Alessio Bellucci', 'Doroteaciro Iovino', 'Paolo Ruggieri', 'Silvio Gualdi']",2020,10.1038/s41598-020-71464-2
77,Bulletin of the American Meteorological Society,Bulletin of the American Meteorological Society,"['C. D. Hewitt', 'F. Guglielmo', 'S. Joussaume', 'J. Bessembinder', 'I. Christel', 'F. J. Doblas-Reyes', 'V. Djurdjevic', 'N. Garrett', 'E. Kjellström', 'A. Krzic', 'M. Máñez Costa', 'A. L. St. Clair']",2021,10.1175/BAMS-D-20-0103.1
78,Nature Reviews Earth & Environment,Nature Reviews Earth & Environment,"['Gerald A. Meehl', 'Jadwiga H. Richter', 'Haiyan Teng', 'Antonietta Capotondi', 'Kim Cobb', 'Francisco Doblas-Reyes', 'Markus G. Donat', 'Matthew H. England', 'John C. Fyfe', 'Weiqing Han', 'Hyemi Kim', 'Ben P. Kirtman', 'Yochanan Kushnir', 'Nicole S. Lovenduski', 'Michael E. Mann', 'William J. Merryfield', 'Veronica Nieves', 'Kathy Pegion', 'Nan Rosenbloom', 'Sara C. Sanchez', 'Adam A. Scaife', 'Doug Smith', 'Aneesh C. Subramanian', 'Lantao Sun', 'Diane Thompson', 'Caroline C. Ummenhofer', 'Shang-Ping Xie']",2021,10.1038/s43017-021-00155-x
79,Earth System Dynamics,Earth System Dynamics,"['Roberto Bilbao', 'Simon Wild', 'Pablo Ortega', 'Juan Acosta-Navarro', 'Thomas Arsouze', 'Pierre-Antoine Bretonnière', 'Louis-Philippe Caron', 'Miguel Castrillo', 'Rubén Cruz-García', 'Ivana Cvijanovic', 'Francisco Javier Doblas-Reyes', 'Markus Donat', 'Emanuel Dutra', 'Pablo Echevarría', 'An-Chi Ho', 'Saskia Loosveldt-Tomas', 'Eduardo Moreno-Chamarro', 'Núria Pérez-Zanon', 'Arthur Ramos', 'Yohan Ruprich-Robert', 'Valentina Sicardi', 'Etienne Tourigny', 'Javier Vegas-Regidor']",2021,10.5194/esd-12-173-2021
80,Geophysical Research Letters,Geophysical Research Letters,"['Daniel J. Befort', ""Christopher H. O'Reilly"", 'Antje Weisheimer']",2020,10.1029/2020GL087900
81,Environmental Research Letters,Environmental Research Letters,"['Nick Dunstone', 'Doug Smith', 'Steve Yeager', 'Gokhan Danabasoglu', 'Paul-Arthur Monerie', 'Leon Hermanson', 'Rosie Eade', 'Sarah Ineson', 'Jon Robson', 'Adam Scaife', 'Hong-Li Ren']",2020,10.1088/1748-9326/ab9f7d
82,Geoscientific Model Development,Geoscientific Model Development,"['Reinel Sospedra-Alfonso', 'William J. Merryfield', 'George J. Boer', 'Viatsheslav V. Kharin', 'Woo-Sung Lee', 'Christian Seiler', 'James R. Christian']",2021,10.5194/gmd-14-6863-2021
83,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Dipayan Choudhury', 'Alexander Sen Gupta', 'Ashish Sharma', 'Rajeshwar Mehrotra', 'Bellie Sivakumar']",2017,10.1002/2017JD026900
84,Geophysical Research Letters,Geophysical Research Letters,"['Andrea Marcheggiani', 'Jon Robson', 'Paul‐Arthur Monerie', 'Thomas J. Bracegirdle', 'Doug Smith']",2023,10.1029/2022GL102071
85,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Meng Zuo', 'Tianjun Zhou', 'Wenmin Man']",2019,10.1029/2019JD031171
86,Journal of Climate,Journal of Climate,"['Qinxue Gu', 'Melissa Gervais']",2021,10.1175/JCLI-D-20-0017.1
87,Frontiers in Marine Science,Frontiers in Marine Science,"['Shoshiro Minobe', 'Antonietta Capotondi', 'Michael G. Jacox', 'Masami Nonaka', 'Ryan R. Rykaczewski']",2022,10.3389/fmars.2022.855965
88,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Ying Bao', 'Zhenya Song', 'Fangli Qiao']",2020,10.1029/2019JC016036
89,Geophysical Research Letters,Geophysical Research Letters,"['Shuai‐Lei Yao', 'Wen Zhou', 'Fei‐Fei Jin', 'Fei Zheng']",2021,10.1029/2021GL094719
90,Earth System Dynamics,Earth System Dynamics,"['Hongmei Li', 'Tatiana Ilyina', 'Tammas Loughran', 'Aaron Spring', 'Julia Pongratz']",2023,10.5194/esd-14-101-2023
91,Journal of Climate,Journal of Climate,"['Buwen Dong', 'Rowan T. Sutton', 'Len Shaffrey', 'Nicholas P. Klingaman']",2017,10.1175/JCLI-D-16-0578.1
92,Environmental Research Letters,Environmental Research Letters,"['Shuai-Lei Yao', 'Pao-Shin Chu', 'Renguang Wu', 'Fei Zheng']",2022,10.1088/1748-9326/aca2bd
93,Geoscientific Model Development,Geoscientific Model Development,"['Charlotte Pascoe', 'Bryan N. Lawrence', 'Eric Guilyardi', 'Martin Juckes', 'Karl E. Taylor']",2020,10.5194/gmd-13-2149-2020
94,International Journal of Climatology,International Journal of Climatology,"['Jing Wang', 'Yanju Liu', 'Chengyu Song', 'Yihui Ding', 'Qiaoping Li', 'Ping Wu', 'Ying Xu', 'Xiangde Xu']",2022,10.1002/joc.7648
