,journal_title,article_title,contributors,year,doi
142,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['S. Dal Gesso', 'R. A. J. Neggers']",2018,10.1002/2017MS001113
143,Geoscientific Model Development,Geoscientific Model Development,"['Venkatramani Balaji', 'Karl E. Taylor', 'Martin Juckes', 'Bryan N. Lawrence', 'Paul J. Durack', 'Michael Lautenschlager', 'Chris Blanton', 'Luca Cinquini', 'Sébastien Denvil', 'Mark Elkington', 'Francesca Guglielmo', 'Eric Guilyardi', 'David Hassell', 'Slava Kharin', 'Stefan Kindermann', 'Sergey Nikonov', 'Aparna Radhakrishnan', 'Martina Stockhause', 'Tobias Weigel', 'Dean Williams']",2018,10.5194/gmd-11-3659-2018
144,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Hans-F. Graf', 'Ingo Kirchner', 'Judith Perlwitz']",1998,10.1029/98JD00341
145,Journal of Climate,Journal of Climate,"['Young-Kwon Lim', 'Siegfried D. Schubert', 'Yehui Chang', 'Hailan Wang']",2020,10.1175/JCLI-D-19-0841.1
146,Advances in Space Research,Advances in Space Research,['Toshiro Inoue'],1997,10.1016/S0273-1177(97)00054-9
147,Journal of the Meteorological Society of Japan. Ser. II,Journal of the Meteorological Society of Japan. Ser. II,"['Bjorn STEVENS', 'Claudia ACQUISTAPACE', 'Akio HANSEN', 'Rieke HEINZE', 'Carolin KLINGER', 'Daniel KLOCKE', 'Harald RYBKA', 'Wiebke SCHUBOTZ', 'Julia WINDMILLER', 'Panagiotis ADAMIDIS', 'Ioanna ARKA', 'Vasileios BARLAKAS', 'Joachim BIERCAMP', 'Matthias BRUECK', 'Sebastian BRUNE', 'Stefan A. BUEHLER', 'Ulrike BURKHARDT', 'Guido CIONI', 'Montserrat COSTA-SURÓS', 'Susanne CREWELL', 'Traute CRÜGER', 'Hartwig DENEKE', 'Petra FRIEDERICHS', 'Cintia Carbajal HENKEN', 'CATHY Hohenegger', 'Marek JACOB', 'Fabian JAKUB', 'Norbert KALTHOFF', 'Martin KÖHLER', 'Thirza W. van LAAR', 'Puxi LI', 'Ulrich LÖHNERT', 'Andreas MACKE', 'Nils MADENACH', 'Bernhard MAYER', 'Christine NAM', 'Ann Kristin NAUMANN', 'Karsten PETERS', 'Stefan POLL', 'Johannes QUAAS', 'Niklas RÖBER', 'Nicolas ROCHETIN', 'Leonhard SCHECK', 'Vera SCHEMANN', 'Sabrina SCHNITT', 'Axel SEIFERT', 'Fabian SENF', 'Metodija SHAPKALIJEVSKI', 'Clemens SIMMER', 'Shweta SINGH', 'Odran SOURDEVAL', 'Dela SPICKERMANN', 'Johan STRANDGREN', 'Octave TESSIOT', 'Nikki VERCAUTEREN', 'Jessica VIAL', 'Aiko VOIGT', 'Günter ZÄNGL']",2020,10.2151/jmsj.2020-021
148,Geophysical Research Letters,Geophysical Research Letters,"['F. Brient', 'S. Bony']",2012,10.1029/2012GL053265
149,Advances in Atmospheric Sciences,Advances in Atmospheric Sciences,"['Jai-Ho Oh', 'Won-Tae Kwon', 'Sang-Boom Ryoo']",1997,10.1007/s00376-997-0020-2
150,Climate Dynamics,Climate Dynamics,['Ping Liu'],2013,10.1007/s00382-012-1323-2
151,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Robert D. Haskins', 'Tim P. Barnett', 'Mary Meyer Tyree', 'Erich Roeckner']",1995,10.1029/94JD02433
152,GCM Modeling of the Stratospheric Dynamics and its Coupling with Chemistry,Atmospheric Ozone as a Climate Gas,"['D. Cariolle', 'M. Déqué', 'F. Lefèvre', 'A. De Rudder']",1995,10.1007/978-3-642-79869-6_7
153,Journal of Climate,Journal of Climate,"['Jiande Wang', 'James A. Carton']",2003,10.1175/1520-0442(2003)016<3858:MCVITT>2.0.CO;2
154,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Linjiong Zhou', 'Qing Bao', 'Yimin Liu', 'Guoxiong Wu', 'Wei-Chyung Wang', 'Xiaocong Wang', 'Bian He', 'Haiyang Yu', 'Jiandong Li']",2015,10.1002/2014MS000349
155,Quarterly Journal of the Royal Meteorological Society,Quarterly Journal of the Royal Meteorological Society,['John F.B. Mitchell'],2004,10.1256/qj.04.74
156,Journal of Hydrometeorology,Journal of Hydrometeorology,"['Kazuyuki Saito', 'Tetsuzo Yasunari', 'Kumiko Takata']",2006,10.1175/JHM516.1
157,Atmospheric Research,Atmospheric Research,"['Shouting Gao', 'Fan Ping', 'Xiaofan Li']",2006,10.1016/j.atmosres.2005.04.002
158,Climate Dynamics,Climate Dynamics,"['Bing Chen', 'C. Wu', 'X. Liu', 'L. Chen', 'Jian Wu', 'H. Yang', 'Tao Luo', 'Xue Wu', 'Yiquan Jiang', 'Lei Jiang', 'H. Y. Brown', 'Z. Lu', 'W. Fan', 'G. Lin', 'Bo Sun', 'M. Wu']",2019,10.1007/s00382-018-4528-1
159,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Lorenzo M. Polvani', 'Antara Banerjee', 'Anja Schmidt']",2019,10.5194/acp-19-6351-2019
160,"Physics and Chemistry of the Earth, Part B: Hydrology, Oceans and Atmosphere","Physics and Chemistry of the Earth, Part B: Hydrology, Oceans and Atmosphere","['S Masson', 'P Delecluse']",2001,10.1016/S1464-1909(00)00230-6
161,Advances in Atmospheric Sciences,Advances in Atmospheric Sciences,"['Xiong Zhe', 'Wang Shuyu', 'Zeng Zhaomei', 'Fu Congbin']",2003,10.1007/BF02915407
162,Regional Climate Models,Climate Change Modeling Methodology,['L. Ruby Leung'],2012,10.1007/978-1-4614-5767-1_9
163,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['J. Hansen', 'M. Sato', 'R. Ruedy', 'A. Lacis', 'K. Asamoah', 'K. Beckford', 'S. Borenstein', 'E. Brown', 'B. Cairns', 'B. Carlson', 'B. Curran', 'S. de Castro', 'L. Druyan', 'P. Etwarrow', 'T. Ferede', 'M. Fox', 'D. Gaffen', 'J. Glascoe', 'H. Gordon', 'S. Hollandsworth', 'X. Jiang', 'C. Johnson', 'N. Lawrence', 'J. Lean', 'J. Lerner', 'K. Lo', 'J. Logan', 'A. Luckett', 'M. P. McCormick', 'R. McPeters', 'R. Miller', 'P. Minnis', 'I. Ramberran', 'G. Russell', 'P. Russell', 'P. Stone', 'I. Tegen', 'S. Thomas', 'L. Thomason', 'A. Thompson', 'J. Wilder', 'R. Willson', 'J. Zawodny']",1997,10.1029/97JD01495
164,Geophysical Research Letters,Geophysical Research Letters,"['De-Zheng Sun', 'Curt Covey', 'Richard S. Lindzen']",2001,10.1029/2000GL011907
165,Journal of Climate,Journal of Climate,"['Malaquías Peña', 'Ming Cai', 'Eugenia Kalnay']",2004,10.1175/1520-0442(2004)017<1597:LSOSCA>2.0.CO;2
166,Journal of Climate,Journal of Climate,"['Hye-Yeong Chun', 'In-Sun Song', 'Jong-Jin Baik', 'Young-Joon Kim']",2004,10.1175/1520-0442(2004)017<3530:IOACFG>2.0.CO;2
167,Journal of the Atmospheric Sciences,Journal of the Atmospheric Sciences,"['Susan Kemball-Cook', 'Bin Wang', 'Xiouhua Fu']",2002,10.1175/1520-0469(2002)059<1433:SOTIOI>2.0.CO;2
168,Climate Dynamics,Climate Dynamics,"['Maja Rapaić', 'Martin Leduc', 'René Laprise']",2011,10.1007/s00382-010-0845-8
169,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,['Michiel R. van den Broeke'],1997,10.1029/97JD01862
170,Geoscientific Model Development,Geoscientific Model Development,"['Stephen M. Griffies', 'Gokhan Danabasoglu', 'Paul J. Durack', 'Alistair J. Adcroft', 'V. Balaji', 'Claus W. Böning', 'Eric P. Chassignet', 'Enrique Curchitser', 'Julie Deshayes', 'Helge Drange', 'Baylor Fox-Kemper', 'Peter J. Gleckler', 'Jonathan M. Gregory', 'Helmuth Haak', 'Robert W. Hallberg', 'Patrick Heimbach', 'Helene T. Hewitt', 'David M. Holland', 'Tatiana Ilyina', 'Johann H. Jungclaus', 'Yoshiki Komuro', 'John P. Krasting', 'William G. Large', 'Simon J. Marsland', 'Simona Masina', 'Trevor J. McDougall', 'A. J. George Nurser', 'James C. Orr', 'Anna Pirani', 'Fangli Qiao', 'Ronald J. Stouffer', 'Karl E. Taylor', 'Anne Marie Treguier', 'Hiroyuki Tsujino', 'Petteri Uotila', 'Maria Valdivieso', 'Qiang Wang', 'Michael Winton', 'Stephen G. Yeager']",2016,10.5194/gmd-9-3231-2016
171,Monthly Weather Review,Monthly Weather Review,"['Shu-Chih Yang', 'Eugenia Kalnay', 'Ming Cai', 'Michele M. Rienecker']",2008,10.1175/2007MWR2118.1
172,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['P. J. Webster', 'V. O. Magaña', 'T. N. Palmer', 'J. Shukla', 'R. A. Tomas', 'M. Yanai', 'T. Yasunari']",1998,10.1029/97JC02719
173,Monthly Weather Review,Monthly Weather Review,"['Vincent Moron', 'Andrew W. Robertson', 'M. Neil Ward']",2006,10.1175/MWR3252.1
174,Journal of Hydrometeorology,Journal of Hydrometeorology,"['Xianghui Kong', 'Aihui Wang', 'Xunqiang Bi', 'Xingyu Li', 'He Zhang']",2020,10.1175/JHM-D-19-0148.1
175,ESSAY: Model interpretation of climate signals: an application to Asian monsoon climate (Lau),The Global Climate System,['William Lau'],2006,10.1017/CBO9780511817984.010
176,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['W. G. Large', 'J. M. Caron']",2015,10.1002/2014JC010691
177,Journal of Climate,Journal of Climate,"['Reinhard Schiemann', 'Marie-Estelle Demory', 'Len C. Shaffrey', 'Jane Strachan', 'Pier Luigi Vidale', 'Matthew S. Mizielinski', 'Malcolm J. Roberts', 'Mio Matsueda', 'Michael F. Wehner', 'Thomas Jung']",2017,10.1175/JCLI-D-16-0100.1
178,"Physics and Chemistry of the Earth, Part B: Hydrology, Oceans and Atmosphere","Physics and Chemistry of the Earth, Part B: Hydrology, Oceans and Atmosphere","['M. Wild', 'A. Ohmura']",1999,10.1016/S1464-1909(98)00048-3
179,Modeling of the Global Water Cycle: Numerical Models (General Circulation Models),Encyclopedia of Hydrological Sciences,['Randal D Koster'],2005,10.1002/0470848944.hsa184
180,Geoscientific Model Development,Geoscientific Model Development,"['Marvin Heidkamp', 'Andreas Chlond', 'Felix Ament']",2018,10.5194/gmd-11-3465-2018
181,Geophysical Research Letters,Geophysical Research Letters,['Christina Schnadt'],2003,10.1029/2003GL017006
182,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Ping Ding', 'David A. Randall']",1998,10.1029/98JD00346
183,Annual Review of Earth and Planetary Sciences,Annual Review of Earth and Planetary Sciences,['Sulochana Gadgil'],2003,10.1146/annurev.earth.31.100901.141251
184,Journal of Geophysical Research,Journal of Geophysical Research,['Ben-Jei Tsuang'],2003,10.1029/2002JD002557
185,Journal of Geophysical Research,Journal of Geophysical Research,['Matthias Cuntz'],2003,10.1029/2002JD003153
186,Climate Dynamics,Climate Dynamics,"['Annalisa Cherchi', 'Antonio Navarra']",2006,10.1007/s00382-006-0183-z
187,Reviews of Geophysics,Reviews of Geophysics,['R. E. Dickinson'],1995,10.1029/95RG00284
188,Monthly Weather Review,Monthly Weather Review,['Warren Tennant'],2003,10.1175/1520-0493(2003)131<1975:AAOIVF>2.0.CO;2
189,Tellus A: Dynamic Meteorology and Oceanography,Tellus A: Dynamic Meteorology and Oceanography,['Jouni Räisänen'],2007,10.1111/j.1600-0870.2006.00211.x
190,Collocated surface and satellite observations as constraints for Earth radiation budget simulations with global climate models,Remote Sensing and Climate Modeling: Synergies and Limitations,['Martin Wild'],2001,10.1007/0-306-48149-9_5
191,Geoscientific Model Development,Geoscientific Model Development,"['V. Balaji', 'Rusty Benson', 'Bruce Wyman', 'Isaac Held']",2016,10.5194/gmd-9-3605-2016
192,Atmospheric Research,Atmospheric Research,"['Xianghui Kong', 'Aihui Wang', 'Xunqiang Bi', 'Jiangfeng Wei', 'Xingyu Li']",2023,10.1016/j.atmosres.2022.106511
193,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Achim Stössel', 'Josef M. Oberhuber', 'Ernst Maier-Reimer']",1996,10.1029/96JC01583
194,Journal of Climate,Journal of Climate,"['A. Bodas-Salcedo', 'P. G. Hill', 'K. Furtado', 'K. D. Williams', 'P. R. Field', 'J. C. Manners', 'P. Hyder', 'S. Kato']",2016,10.1175/JCLI-D-15-0564.1
195,Journal of Geophysical Research,Journal of Geophysical Research,"['Nilton O. Rennó', 'Kerry A. Emanuel', 'Peter H. Stone']",1994,10.1029/94JD00020
196,Earth Interactions,Earth Interactions,"['Y. C. Sud', 'G. K. Walker']",1997,10.1175/1087-3562(1997)001<0001:SEAWTN>2.3.CO;2
197,Journal of Environmental Radioactivity,Journal of Environmental Radioactivity,"['W. Zahorowski', 'S.D. Chambers', 'A. Henderson-Sellers']",2004,10.1016/j.jenvrad.2004.03.033
198,Geoscientific Model Development,Geoscientific Model Development,"['Thomas Toniazzo', 'Mats Bentsen', 'Cheryl Craig', 'Brian E. Eaton', 'Jim Edwards', 'Steve Goldhaber', 'Christiane Jablonowski', 'Peter H. Lauritzen']",2020,10.5194/gmd-13-685-2020
199,Journal of Climate,Journal of Climate,"['K. Arpe', 'L. Dümenil', 'M. A. Giorgetta']",1998,10.1175/1520-0442-11.8.1837
200,Journal of Computational Physics,Journal of Computational Physics,['René Laprise'],2008,10.1016/j.jcp.2006.10.024
201,IEEE Transactions on Parallel and Distributed Systems,IEEE Transactions on Parallel and Distributed Systems,"['Hyogi Sim', 'Awais Khan', 'Sudharshan S. Vazhkudai', 'Seung-Hwan Lim', 'Ali R. Butt', 'Youngjae Kim']",2020,10.1109/TPDS.2020.2990656
202,Journal of Climate,Journal of Climate,"['Eun-Pa Lim', 'Harry H. Hendon', 'Harun Rashid']",2013,10.1175/JCLI-D-13-00006.1
203,Environmental Modelling & Software,Environmental Modelling & Software,"['Alan V. Di Vittorio', 'Norman L. Miller']",2014,10.1016/j.envsoft.2013.09.016
204,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Xin Geng', 'Jiuwei Zhao', 'Jong-Seong Kug']",2023,10.1038/s41612-023-00414-2
205,Climate Change and Crop Production,Climate Change and Global Food Security,"['Zaitao Pan', 'Eugene Takle']",2005,10.1201/9781420028614.ch15
206,Journal of Geophysical Research,Journal of Geophysical Research,['A. Roesch'],2002,10.1029/2001JD000809
207,Monthly Weather Review,Monthly Weather Review,"['Leo Separovic', 'Ramon de Elía', 'René Laprise']",2008,10.1175/2008MWR2393.1
208,Global Change Biology,Global Change Biology,"['Isabel M. D. Rosa', 'Sadia E. Ahmed', 'Robert M. Ewers']",2014,10.1111/gcb.12523
209,International Journal of Climatology,International Journal of Climatology,"['John R. Davies', 'David P. Rowell', 'Chris K. Folland']",1997,10.1002/(SICI)1097-0088(199710)17:12<1263::AID-JOC191>3.0.CO;2-1
210,Quarterly Journal of the Royal Meteorological Society,Quarterly Journal of the Royal Meteorological Society,"['F. Vitart', 'J. L. Anderson', 'J. Sirutis', 'R. E. Tuleya']",2001,10.1002/qj.49712757103
211,Atmospheric Science Letters,Atmospheric Science Letters,['W Evans'],2001,10.1006/asle.2001.0035
212,Geophysical Research Letters,Geophysical Research Letters,"['Qiaoling Ren', 'Fei Liu', 'Bin Wang', 'Song Yang', 'Hui Wang', 'Wenjie Dong']",2022,10.1029/2021GL096574
213,Meteorological Applications,Meteorological Applications,"['Archana Nair', 'U. C. Mohanty', 'Andrew W. Robertson', 'T. C. Panda', 'Jing-Jia Luo', 'Toshio Yamagata']",2014,10.1002/met.1395
214,Atmosphere-Ocean,Atmosphere-Ocean,['Steven J. Lambert'],2004,10.3137/ao.420302
215,Geophysical Research Letters,Geophysical Research Letters,"['Zong-Liang Yang', 'Dave Gochis', 'William James Shuttleworth', 'Guo-Yue Niu']",2003,10.1029/2002GL015628
216,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['J. Sirven', 'C. Frankignoul', 'S. Février', 'N. Sennéchael', 'F. Bonjean']",1998,10.1029/98JC01463
217,Journal of Climate,Journal of Climate,"['H. Douville', 'F. Chauvin', 'H. Broqua']",2001,10.1175/1520-0442(2001)014<2381:IOSMOT>2.0.CO;2
218,Advances in Atmospheric Sciences,Advances in Atmospheric Sciences,"['Tonghua Su', 'Feng Xue', 'He Zhang']",2014,10.1007/s00376-013-3029-8
219,Weather and Climate Extremes,Weather and Climate Extremes,"['Michael Wehner', 'Dáithí Stone', 'Hideo Shiogama', 'Piotr Wolski', 'Andrew Ciavarella', 'Nikolaos Christidis', 'Harinarayan Krishnan']",2018,10.1016/j.wace.2018.03.001
220,Nature,Nature,"['A. R. Stine', 'P. Huybers', 'I. Y. Fung']",2009,10.1038/nature07675
221,Journal of Climate,Journal of Climate,"['C. M. Bitz', 'John C. Fyfe', 'Gregory M. Flato']",2002,10.1175/1520-0442(2002)015<0522:SIRTWF>2.0.CO;2
222,Journal of the American Water Resources Association,Journal of the American Water Resources Association,"['Randall T. Hanson', 'Michael D. Dettinger']",2005,10.1111/j.1752-1688.2005.tb03752.x
223,Tellus B: Chemical and Physical Meteorology,Tellus B: Chemical and Physical Meteorology,"['Terje Berntsen', 'Ivar S. A. Isaksen', 'Wei-Chyung Wang', 'Xin-Zhong Liang']",1996,10.3402/tellusb.v48i1.15662
224,Journal of the Meteorological Society of Japan. Ser. II,Journal of the Meteorological Society of Japan. Ser. II,"['David M. Mocko', 'Greg K. Walker', 'Y. C. Sud']",1999,10.2151/jmsj1965.77.1B_349
225,Journal of Climate,Journal of Climate,"['Judah Cohen', 'Allan Frei', 'Richard D. Rosen']",2005,10.1175/JCLI-3305.1
226,Journal of Hydrology,Journal of Hydrology,"['B.J.J.M. van den Hurk', 'L.P. Graham', 'P. Viterbo']",2002,10.1016/S0022-1694(01)00518-2
227,"Journal of Japan Society of Civil Engineers, Ser. B1 (Hydraulic Engineering)","Journal of Japan Society of Civil Engineers, Ser. B1 (Hydraulic Engineering)","['Minjiao LU', 'Ryo ISHIZAKI']",2015,10.2208/jscejhe.71.I_325
228,Geoscience Letters,Geoscience Letters,"['Shijing Liang', 'Alan D. Ziegler', 'Laurent Z. X. Li', 'Jie Wu', 'Dashan Wang', 'Zhenzhong Zeng']",2022,10.1186/s40562-022-00252-9
229,Journal of Geophysical Research,Journal of Geophysical Research,"['Martin Wild', 'Charles N. Long', 'Atsumu Ohmura']",2006,10.1029/2005JD006118
230,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Xin-Zhong Liang', 'Wei-Chyung Wang']",1997,10.1029/97JD00630
231,Tellus A: Dynamic Meteorology and Oceanography,Tellus A: Dynamic Meteorology and Oceanography,"['Martin Wild', 'Robert Cechet']",2002,10.3402/tellusa.v54i4.12149
232,Current Opinion in Neurobiology,Current Opinion in Neurobiology,"['Chris Eliasmith', 'Oliver Trujillo']",2014,10.1016/j.conb.2013.09.009
233,Quarterly Journal of the Royal Meteorological Society,Quarterly Journal of the Royal Meteorological Society,"['Xin-Zhong Liang', 'Wei-Chyung Wang']",1998,10.1002/qj.49712455204
234,Comptes Rendus de l'Académie des Sciences - Series IIA - Earth and Planetary Science,Comptes Rendus de l'Académie des Sciences - Series IIA - Earth and Planetary Science,"['Vincent Moron', 'Antonio Navarra', 'M. Neil Ward']",1999,10.1016/S1251-8050(99)80172-4
235,Monthly Weather Review,Monthly Weather Review,"['O. Coindreau', 'F. Hourdin', 'M. Haeffelin', 'A. Mathieu', 'C. Rio']",2007,10.1175/MWR3338.1
236,Journal of Climate,Journal of Climate,['Timothy Andrews'],2014,10.1175/JCLI-D-13-00336.1
237,Weather and Climate Extremes,Weather and Climate Extremes,"['Andrew Hoell', 'Martin Hoerling', 'Jon Eischeid', 'Joseph Barsugli']",2021,10.1016/j.wace.2021.100333
238,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Jinxiao Li', 'Qing Bao', 'Yimin Liu', 'Guoxiong Wu', 'Lei Wang', 'Bian He', 'Xiaocong Wang', 'Jiandong Li']",2019,10.1029/2018MS001506
239,Geophysical Research Letters,Geophysical Research Letters,"['R. Alkama', 'M. Kageyama', 'G. Ramstein']",2006,10.1029/2006GL027746
240,Journal of Applied Meteorology and Climatology,Journal of Applied Meteorology and Climatology,"['H. M. J. Barbosa', 'T. A. Tarasova', 'I. F. A. Cavalcanti']",2008,10.1175/2007JAMC1760.1
241,Climate Variability and Weather Extremes: Model-Simulated and Historical Data,Extremes in a Changing Climate,"['Siegfried D. Schubert', 'Young-Kwon Lim']",2013,10.1007/978-94-007-4479-0_9
242,Climate Dynamics,Climate Dynamics,"['Bing Chen', 'Chenglai Wu', 'Xin Song', 'Yuhao Zheng', 'Mingwei Lu', 'Huiyi Yang', 'Xue Wu', 'Xiaoqing Zhao', 'Zheng Lu', 'Tao Luo', 'Xiaohong Liu']",2023,10.1007/s00382-023-06775-x
243,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['A. J. Geer', 'W. A. Lahoz', 'S. Bekki', 'N. Bormann', 'Q. Errera', 'H. J. Eskes', 'D. Fonteyn', 'D. R. Jackson', 'M. N. Juckes', 'S. Massart', 'V.-H. Peuch', 'S. Rharmili', 'A. Segers']",2006,10.5194/acp-6-5445-2006
244,Journal of Hydrology,Journal of Hydrology,"['Agnès Ducharne', 'Catherine Golaz', 'Etienne Leblois', 'Katia Laval', 'Jan Polcher', 'Emmanuel Ledoux', 'Ghislain de Marsily']",2003,10.1016/S0022-1694(03)00230-0
245,Journal of Geophysical Research,Journal of Geophysical Research,['Sylvia H. E. Hare'],2004,10.1029/2003JD003897
246,Advances in Atmospheric Sciences,Advances in Atmospheric Sciences,['Wang Huijun'],1994,10.1007/BF02666549
247,Hydrology and Earth System Sciences,Hydrology and Earth System Sciences,"['Fadji Z. Maina', 'Alan Rhoades', 'Erica R. Siirila-Woodburn', 'Peter-James Dennedy-Frank']",2022,10.5194/hess-26-3589-2022
248,References,Forecast Verification,['various'],2011,10.1002/9781119960003.refs
249,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Carlos M. Carrillo', 'Sloan Coats', 'Matt Newman', 'Dimitris A. Herrera', 'Xiaolu Li', 'Rick Moore', 'Sang‐Ik Shin', 'Samantha Stevenson', 'Flavio Lehner', 'Toby R. Ault']",2022,10.1029/2021JD036376
250,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['R. A. Colman', 'B. J. McAvaney']",1997,10.1029/97JD00206
251,Journal of Geophysical Research,Journal of Geophysical Research,"['Kohei Yoshida', 'Koji Yamazaki']",2010,10.1029/2009JD012783
252,Tellus A: Dynamic Meteorology and Oceanography,Tellus A: Dynamic Meteorology and Oceanography,"['T. P. Barnett', 'L. Bengtsson', 'K. Arpe', 'M. Flügel', 'N. Graham', 'M. Latif', 'J. Ritchie', 'E. Roeckner', 'U. Schlese', 'U. Schulzweida', 'M. Tyree']",1994,10.3402/tellusa.v46i4.15487
253,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Martin Stendel', 'Lennart Bengtsson']",1997,10.1029/97JD01668
254,Climate of the Past,Climate of the Past,"['C. Risi', 'A. Landais', 'R. Winkler', 'F. Vimeux']",2013,10.5194/cp-9-2173-2013
255,Journal of Hydrometeorology,Journal of Hydrometeorology,['H. Douville'],2003,10.1175/1525-7541(2003)004<1044:ATIOSM>2.0.CO;2
256,Numerical Approximations for Global Atmospheric General Circulation Models,Numerical Modeling of the Global Atmosphere in the Climate System,"['David L. Williamson', 'René Laprise']",2000,10.1007/978-94-011-4046-1_7
257,Papers in Meteorology and Geophysics,Papers in Meteorology and Geophysics,"['Akio Kitoh', 'Akira Noda', 'Yoshinobu Nikaidou', 'Tomoaki Ose', 'Tatsushi Tokioka']",1995,10.2467/mripapers.45.121
258,Environmental Modeling & Assessment,Environmental Modeling & Assessment,['A. Henderson-Sellers'],1996,10.1007/BF01874847
259,Journal of Climate,Journal of Climate,"['Charlotte A. DeMott', 'David A. Randall', 'Marat Khairoutdinov']",2010,10.1175/2009JCLI2987.1
260,Climate Dynamics,Climate Dynamics,"['Zaiyu Wang', 'Edwin K. Schneider', 'Natalie J. Burls']",2019,10.1007/s00382-019-04892-0
261,Tropical environmental dynamics: A modeling perspective,Tropical Rainforest Responses to Climatic Change,"['R. Marchant', 'J. Lovett']",2007,10.1007/978-3-540-48842-2_6
262,Climate Dynamics,Climate Dynamics,"['King-Fai Li', 'Hui Su', 'Sze-Ning Mak', 'Tiffany M. Chang', 'Jonathan H. Jiang', 'Joel R. Norris', 'Yuk L. Yung']",2017,10.1007/s00382-016-3086-7
263,Quarterly Journal of the Royal Meteorological Society,Quarterly Journal of the Royal Meteorological Society,['G. M. Martin'],1999,10.1002/qj.49712555703
264,Journal of Hydrometeorology,Journal of Hydrometeorology,"['Vladimir M. Kattsov', 'John E. Walsh', 'William L. Chapman', 'Veronika A. Govorkova', 'Tatyana V. Pavlova', 'Xiangdong Zhang']",2007,10.1175/JHM575.1
265,WIREs Climate Change,WIREs Climate Change,"['Ludovic Touzé‐Peiffer', 'Anouk Barberousse', 'Hervé Le Treut']",2020,10.1002/wcc.648
266,Journal of Earth System Science,Journal of Earth System Science,"['Tanmoy Goswami', 'Bidyut Bikash Goswami', 'R Phani Murali Krishna', 'Parthasarathi Mukhopadhyay']",2020,10.1007/s12040-020-1381-5
267,International Journal of Climatology,International Journal of Climatology,"['Haonan Zhu', 'Jie Zhang', 'Zexuan Xu', 'Alan V. Di Vittorio', 'Xiaoge Xin', 'Chan Xiao', 'Yonghua Li']",2023,10.1002/joc.7796
268,Atmospheric Science Letters,Atmospheric Science Letters,['K Sandiford'],2000,10.1006/asle.2000.0024
269,Cloud Effects on the Ocean Surface Energy Budget,Climate Sensitivity to Radiative Perturbations,"['David A. Randall', 'Laura D. Fowler', 'Donald A. Dazlich']",1996,10.1007/978-3-642-61053-0_18
270,Quarterly Journal of the Royal Meteorological Society,Quarterly Journal of the Royal Meteorological Society,"['Julia Slingo', 'Mike Blackburn', 'Alan Betts', 'Roger Brugge', 'Kevin Hodges', 'Brian Hoskins', 'Martin Miller', 'Lois Steenman-Clark', 'John Thuburn']",1994,10.1002/qj.49712051807
271,Journal of Marine Systems,Journal of Marine Systems,"['Sabine Février', 'Claude Frankignoul', 'Jérôme Sirven', 'Mike K Davey', 'Pascale Delecluse', 'Sarah Ineson', 'Jorge Macı́as', 'Nathalie Sennéchael', 'David B Stephenson']",2000,10.1016/S0924-7963(99)00089-5
272,Climate Dynamics,Climate Dynamics,"['Angela Cheska Siongco', 'Cathy Hohenegger', 'Bjorn Stevens']",2015,10.1007/s00382-014-2366-3
273,Annals of Glaciology,Annals of Glaciology,"['Gregory M. Flato', 'David Ramsden']",1997,10.3189/S0260305500013859
274,Journal of Climate,Journal of Climate,"['Casey J. Wall', 'Tsubasa Kohyama', 'Dennis L. Hartmann']",2017,10.1175/JCLI-D-16-0483.1
