,journal_title,article_title,contributors,year,doi
78,Atmospheric Research,Atmospheric Research,"['Reza Rezvani', 'Wooyoung Na', 'Mohammad Reza Najafi']",2023,10.1016/j.atmosres.2023.106799
79,Journal of Climate,Journal of Climate,"['Michael A. Taylor', 'Leonardo A. Clarke', 'Abel Centella', 'Arnoldo Bezanilla', 'Tannecia S. Stephenson', 'Jhordanne J. Jones', 'Jayaka D. Campbell', 'Alejandro Vichot', 'John Charlery']",2018,10.1175/JCLI-D-17-0074.1
80,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['H. M. Hanlon', 'S. Morak', 'G. C. Hegerl']",2013,10.1002/jgrd.50703
81,Climate Dynamics,Climate Dynamics,"['Xiaoqiong Li', 'Mingfang Ting']",2017,10.1007/s00382-016-3470-3
82,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Yi‐Kai Wu', 'Chi‐Cherng Hong', 'Cheng‐Ta Chen']",2018,10.1002/2018JC013798
83,International Journal of Climatology,International Journal of Climatology,"['Zhenliang Yin', 'Qi Feng', 'Linshan Yang', 'Ravinesh C. Deo', 'Jan F. Adamowski', 'Xiaohu Wen', 'Bing Jia', 'Jianhua Si']",2020,10.1002/joc.6435
84,Climate Risk Management,Climate Risk Management,"['T. Matthews', 'D. Mullan', 'R.L. Wilby', 'C. Broderick', 'C. Murphy']",2016,10.1016/j.crm.2016.01.004
85,Journal of Climate,Journal of Climate,"['Ian Baxter', 'Qinghua Ding', 'Axel Schweiger', 'Michelle L’Heureux', 'Stephen Baxter', 'Tao Wang', 'Qin Zhang', 'Kirstin Harnos', 'Bradley Markle', 'Daniel Topal', 'Jian Lu']",2019,10.1175/JCLI-D-18-0783.1
86,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Patricia Tarín-Carrasco', 'María Morales-Suárez-Varela', 'Ulas Im', 'Jørgen Brandt', 'Laura Palacios-Peña', 'Pedro Jiménez-Guerrero']",2019,10.5194/acp-19-9385-2019
87,Frontiers in Built Environment,Frontiers in Built Environment,"['Martiwi Diah Setiawati', 'Marcin Pawel Jarzebski', 'Martin Gomez-Garcia', 'Kensuke Fukushi']",2021,10.3389/fbuil.2021.622382
88,Australian Journal of Grape and Wine Research,Australian Journal of Grape and Wine Research,"['M.R. Dunn', 'J.A. Lindesay', 'M. Howden']",2015,10.1111/ajgw.12138
89,Ecological Research,Ecological Research,"['Kenji Sudo', 'Kentaro Watanabe', 'Norishige Yotsukura', 'Masahiro Nakaoka']",2020,10.1111/1440-1703.12053
90,Earth's Future,Earth's Future,"['Stephen E. Schwartz', 'Robert J. Charlson', 'Ralph Kahn', 'Henning Rodhe']",2014,10.1002/2014EF000273
91,Rangeland Ecology & Management,Rangeland Ecology & Management,"['Stuart P. Hardegree', 'John T. Abatzoglou', 'Mark W. Brunson', 'Matthew J. Germino', 'Katherine C. Hegewisch', 'Corey A. Moffet', 'David S. Pilliod', 'Bruce A. Roundy', 'Alex R. Boehm', 'Gwendwr R. Meredith']",2018,10.1016/j.rama.2017.07.003
92,Theoretical and Applied Climatology,Theoretical and Applied Climatology,"['Qing Sun', 'Yanxia Zhao', 'Yi Zhang', 'Xianghong Che', 'Zaiqiang Yang', 'Yanling Song', 'Xiaohui Zheng']",2020,10.1007/s00704-020-03256-7
93,Advances in Meteorology,Advances in Meteorology,"['Sium Gebremariam', 'Belay Demoz', 'Churchill Okonkwo', 'Ricardo K. Sakai']",2016,10.1155/2016/2020379
94,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Jeanne M. Thibeault', 'A. Seth']",2015,10.1002/2015JD023177
95,Forests,Forests,"['Miguel A. González-Rodríguez', 'Miguel E. Vázquez-Méndez', 'Ulises Diéguez-Aranda']",2021,10.3390/f12070899
96,Geophysical Research Letters,Geophysical Research Letters,"['V. Praveen', 'R. S. Ajayamohan', 'V. Valsala', 'S. Sandeep']",2016,10.1002/2016GL069638
97,Deep Sea Research Part II: Topical Studies in Oceanography,Deep Sea Research Part II: Topical Studies in Oceanography,"['Muyin Wang', 'Qiong Yang', 'James E. Overland', 'Phyllis Stabeno']",2018,10.1016/j.dsr2.2017.11.017
98,WIREs Climate Change,WIREs Climate Change,['Michela Biasutti'],2019,10.1002/wcc.591
99,Weather and Climate Extremes,Weather and Climate Extremes,"['Sophie C. Lewis', 'Andrew D. King', 'Sarah E. Perkins-Kirkpatrick', 'Daniel M. Mitchell']",2019,10.1016/j.wace.2019.100233
100,Sustainable Cities and Society,Sustainable Cities and Society,"['Sheng Liu', 'Aaron Zeng', 'Kevin Lau', 'Chao Ren', 'Pak-wai Chan', 'Edward Ng']",2021,10.1016/j.scs.2021.102936
101,Weather and Climate Extremes,Weather and Climate Extremes,"['C. Dai', 'X.S. Qin', 'X.L. Zhang', 'B.J. Liu']",2022,10.1016/j.wace.2022.100509
102,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['H.-Y. Ma', 'C. C. Chuang', 'S. A. Klein', 'M.-H. Lo', 'Y. Zhang', 'S. Xie', 'X. Zheng', 'P.-L. Ma', 'Y. Zhang', 'T. J. Phillips']",2015,10.1002/2015MS000490
103,Water,Water,"['Yu Feng', 'Jianzhong Zhou', 'Li Mo', 'Zhe Yuan', 'Peilun Zhang', 'Jiang Wu', 'Chao Wang', 'Yongqiang Wang']",2018,10.3390/w10020235
104,Ocean Modelling,Ocean Modelling,"['Moritz Wandres', 'Charitha Pattiaratchi', 'Mark A. Hemer']",2017,10.1016/j.ocemod.2017.08.002
105,Nature Climate Change,Nature Climate Change,"['Richard Seager', 'Mingfang Ting', 'Cuihua Li', 'Naomi Naik', 'Ben Cook', 'Jennifer Nakamura', 'Haibo Liu']",2013,10.1038/nclimate1787
106,Journal of Climate,Journal of Climate,"['Chao He', 'Ziqian Wang', 'Tianjun Zhou', 'Tim Li']",2019,10.1175/JCLI-D-18-0427.1
107,Journal of Climate,Journal of Climate,"['Mitchell K. Kelleher', 'Kevin M. Grise']",2019,10.1175/JCLI-D-18-0840.1
108,Geophysical Research Letters,Geophysical Research Letters,"['Chengxing Zhai', 'Jonathan H. Jiang', 'Hui Su']",2015,10.1002/2015GL065911
109,New Phytologist,New Phytologist,"['Simon Haberstroh', 'Maria C. Caldeira', 'Raquel Lobo‐do‐Vale', 'Joana I. Martins', 'Julia Moemken', 'Joaquim G. Pinto', 'Christiane Werner']",2021,10.1111/nph.17522
110,Carbon Balance and Management,Carbon Balance and Management,"['Matthew B. Russell', 'Grant M. Domke', 'Christopher W. Woodall', 'Anthony W. D’Amato']",2015,10.1186/s13021-015-0032-7
111,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Sara Berglund', 'Kristofer Döös', 'Aitor Aldama Campino', 'Jonas Nycander']",2021,10.1029/2021JC017330
112,Science China Earth Sciences,Science China Earth Sciences,"['FeiFei Luo', 'ShuangLin Li']",2014,10.1007/s11430-014-4984-3
113,International Journal of Climatology,International Journal of Climatology,"['Sydney Samuel', 'Modise Wiston', 'Kgakgamatso Mphale', 'Dieudonne Nsadisa Faka']",2022,10.1002/joc.7543
114,Climate Dynamics,Climate Dynamics,"['G. J. Boer', 'V. V. Kharin', 'W. J. Merryfield']",2013,10.1007/s00382-013-1705-0
115,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Akio Kitoh', 'Hirokazu Endo', 'K. Krishna Kumar', 'Iracema F. A. Cavalcanti', 'Prashant Goswami', 'Tianjun Zhou']",2013,10.1002/jgrd.50258
116,Climate Dynamics,Climate Dynamics,"['Yongli He', 'Jianping Huang', 'Dongdong Li', 'Yongkun Xie', 'Guolong Zhang', 'Yulei Qi', 'Shanshan Wang', 'Sonja Totz']",2018,10.1007/s00382-017-3954-9
117,Climate Dynamics,Climate Dynamics,"['Gang Wang', 'Dietmar Dommenget']",2016,10.1007/s00382-015-2932-3
