,journal_title,article_title,contributors,year,doi
29,Agricultural and Forest Meteorology,Agricultural and Forest Meteorology,"['Qian Zhao', 'Zaichun Zhu', 'Hui Zeng', 'Weiqing Zhao', 'Ranga B. Myneni']",2020,10.1016/j.agrformet.2020.108111
30,Geophysical Research Letters,Geophysical Research Letters,"['Daohua Bi', 'Guojian Wang', 'Wenju Cai', 'Agus Santoso', 'Arnold Sullivan', 'Benjamin Ng', 'Fan Jia']",2022,10.1029/2021GL096887
31,Elementa: Science of the Anthropocene,Elementa: Science of the Anthropocene,"['David Clemens-Sewall', 'Madison M. Smith', 'Marika M. Holland', 'Chris Polashenski', 'Don Perovich']",2022,10.1525/elementa.2021.00115
32,Neural Computing and Applications,Neural Computing and Applications,"['You Xie', 'Nils Thuerey']",2023,10.1007/s00521-022-07892-0
33,IOP Conference Series: Earth and Environmental Science,IOP Conference Series: Earth and Environmental Science,"['Wan Zunairah Othman', 'Nurul Nadrah Aqilah Tukimat']",2023,10.1088/1755-1315/1140/1/012005
34,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['T. A. O’Brien', 'M. F. Wehner', 'A. E. Payne', 'C. A. Shields', 'J. J. Rutz', 'L.‐R. Leung', 'F. M. Ralph', 'A. Collow', 'I. Gorodetskaya', 'B. Guan', 'J. M. Lora', 'E. McClenny', 'K. M. Nardi', 'A. M. Ramos', 'R. Tomé', 'C. Sarangi', 'E. J. Shearer', 'P. A. Ullrich', 'C. Zarzycki', 'B. Loring', 'H. Huang', 'H. A. Inda‐Díaz', 'A. M. Rhoades', 'Y. Zhou']",2022,10.1029/2021JD036013
35,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Scott Archer-Nicholls', 'Rachel Allen', 'Nathan L. Abraham', 'Paul T. Griffiths', 'Alex T. Archibald']",2023,10.5194/acp-23-5801-2023
36,Impact-Oriented Climate Information Selection,Climate Adaptation Modelling,['Bart van den Hurk'],2022,10.1007/978-3-030-86211-4_4
37,Geophysical Research Letters,Geophysical Research Letters,"['Shengpeng Wang', 'Zhao Jing', 'Lixin Wu', 'Wenju Cai', 'Tao Geng', 'Ping Chang', 'Gohkan Danabasoglu', 'Hong Wang', 'Chengcheng Wang', 'Zhaohui Chen', 'Xiaohui Ma', 'Bolan Gan', 'Haiyuan Yang']",2022,10.1029/2022GL100533
38,Geoscientific Model Development,Geoscientific Model Development,"['Francine Schevenhoven', 'Alberto Carrassi']",2022,10.5194/gmd-15-3831-2022
