,journal_title,article_title,contributors,year,doi
386,PLOS ONE,PLOS ONE,"['Min-Ah Sun', 'Hyun Min Sung', 'Jisun Kim', 'Jae-Hee Lee', 'Sungbo Shim', 'Young-Hwa Byun', 'Delei Li']",2022,10.1371/journal.pone.0269267
387,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Ju Liang', 'Jennifer L. Catto', 'Matthew K. Hawcroft', 'Mou Leong Tan', 'Kevin I. Hodges', 'James M. Haywood']",2023,10.1038/s41612-023-00326-1
388,Science Advances,Science Advances,"['Alan M. Seltzer', 'Pierre-Henri Blard', 'Steven C. Sherwood', 'Masa Kageyama']",2023,10.1126/sciadv.adf8119
389,Forest Ecology and Management,Forest Ecology and Management,"['Bingbin Wen', 'Haben Blondeel', 'Dries Landuyt', 'Kris Verheyen']",2022,10.1016/j.foreco.2022.120465
390,Communications Earth & Environment,Communications Earth & Environment,"['Gaby Joanne Gründemann', 'Nick van de Giesen', 'Lukas Brunner', 'Ruud van der Ent']",2022,10.1038/s43247-022-00558-8
391,Geophysical Research Letters,Geophysical Research Letters,"['Qiuping Ren', 'Young‐Oh Kwon', 'Jiayan Yang', 'Rui Xin Huang', 'Yuanlong Li', 'Fan Wang']",2022,10.1029/2021GL097598
392,WIREs Climate Change,WIREs Climate Change,"['Robert J. Nicholls', 'Susan E. Hanson', 'Jason A. Lowe', 'Aimée B. A. Slangen', 'Thomas Wahl', 'Jochen Hinkel', 'Antony J. Long']",2021,10.1002/wcc.706
393,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Hossein Tabari', 'Patrick Willems']",2023,10.1038/s41612-023-00401-7
394,Geophysical Research Letters,Geophysical Research Letters,"['Haosu Tang', 'Jun Wang', 'Kaiming Hu', 'Gang Huang', 'Jasti S. Chowdary', 'Ya Wang', 'Ziyue Wang', 'Bin Tang']",2022,10.1029/2021GL096377
395,Atmospheric Environment,Atmospheric Environment,"['Yu-Wen Chen', 'Sourav Medya', 'Yi-Chun Chen']",2022,10.1016/j.atmosenv.2022.119148
396,Journal of Climate,Journal of Climate,"['Qiwei Sun', 'Yan Du']",2022,10.1175/JCLI-D-21-0973.1
397,Climatic Change,Climatic Change,"['Xueke Li', 'Amanda H. Lynch']",2023,10.1007/s10584-023-03505-4
398,Heliyon,Heliyon,['Kunio Kaiho'],2023,10.1016/j.heliyon.2023.e15221
399,International Journal of Climatology,International Journal of Climatology,"['Young Hoon Song', 'Eun‐Sung Chung', 'Shamsuddin Shahid']",2021,10.1002/joc.7159
400,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,"['William R. Wieder', 'Daniel Kennedy', 'Flavio Lehner', 'Keith N. Musselman', 'Keith B. Rodgers', 'Nan Rosenbloom', 'Isla R. Simpson', 'Ryohei Yamaguchi']",2022,10.1073/pnas.2202393119
401,Agricultural Water Management,Agricultural Water Management,"['Mohammad Hadi Bazrkar', 'Eric Owusu Danquah', 'Soon-Kun Choi', 'Min-Kyeong Kim', 'Jaehak Jeong', 'Jaepil Cho']",2023,10.1016/j.agwat.2023.108211
402,Geoscientific Model Development,Geoscientific Model Development,"['Lee T. Murray', 'Eric M. Leibensperger', 'Clara Orbe', 'Loretta J. Mickley', 'Melissa Sulprizio']",2021,10.5194/gmd-14-5789-2021
403,Current Environmental Health Reports,Current Environmental Health Reports,"['Kai Chen', 'Ana Maria Vicedo-Cabrera', 'Robert Dubrow']",2020,10.1007/s40572-020-00281-6
404,Nature,Nature,"['Gopal Murali', 'Takuya Iwamura', 'Shai Meiri', 'Uri Roll']",2023,10.1038/s41586-022-05606-z
405,Journal of Hydrology,Journal of Hydrology,"['Yinmao Zhao', 'Kui Xu', 'Ningpeng Dong', 'Hao Wang']",2022,10.1016/j.jhydrol.2022.127453
406,Insects,Insects,"['Yantao Xue', 'Congtian Lin', 'Yaozhuo Wang', 'Wanxue Liu', 'Fanghao Wan', 'Yibo Zhang', 'Liqiang Ji']",2022,10.3390/insects13121081
407,Theoretical and Applied Climatology,Theoretical and Applied Climatology,"['Rafael Fausto de Lima', 'Lucas Eduardo de Oliveira Aparecido', 'Guilherme Botega Torsoni', 'Alisson Gaspar Chiquitto', 'José Reinaldo Moraes', 'Glauco de Souza Rolim']",2022,10.1007/s00704-022-04123-3
408,Earth's Future,Earth's Future,"['Alison Banks', 'Gabriel J. Kooperman', 'Yangyang Xu']",2022,10.1029/2021EF002298
409,Earth's Future,Earth's Future,"['Lei Wang', 'Wen J. Wang', 'Haibo Du', 'Xiangjin Shen', 'Zhengfang Wu', 'Shuang Ma', 'Zhihua Liu', 'Ming Jiang']",2022,10.1029/2021EF002614
410,Journal of Climate,Journal of Climate,"['Ziyi Cai', 'Qinglong You', 'Fangying Wu', 'Hans W. Chen', 'Deliang Chen', 'Judah Cohen']",2021,10.1175/JCLI-D-20-0791.1
411,Hydrology and Earth System Sciences,Hydrology and Earth System Sciences,"['Moctar Dembélé', 'Mathieu Vrac', 'Natalie Ceperley', 'Sander J. Zwart', 'Josh Larsen', 'Simon J. Dadson', 'Grégoire Mariéthoz', 'Bettina Schaefli']",2022,10.5194/hess-26-1481-2022
412,Journal of Environmental Economics and Management,Journal of Environmental Economics and Management,"['Tamás Hajdu', 'Gábor Hajdu']",2023,10.1016/j.jeem.2022.102771
413,The Cryosphere,The Cryosphere,"['Xuemei Li', 'Xinyu Liu', 'Kaixin Zhao', 'Xu Zhang', 'Lanhai Li']",2023,10.5194/tc-17-2437-2023
414,Weather and Climate Extremes,Weather and Climate Extremes,"['Jatin Kala', 'Annette L. Hirsch', 'Tilo Ziehn', 'Sarah E. Perkins-Kirkpatrick', 'Martin G. De Kauwe', 'Andy Pitman']",2022,10.1016/j.wace.2022.100415
415,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Lucien Froidevaux', 'Douglas E. Kinnison', 'Michelle L. Santee', 'Luis F. Millán', 'Nathaniel J. Livesey', 'William G. Read', 'Charles G. Bardeen', 'John J. Orlando', 'Ryan A. Fuller']",2022,10.5194/acp-22-4779-2022
416,Geophysical Research Letters,Geophysical Research Letters,"['Haozhe He', 'Ryan J. Kramer', 'Brian J. Soden']",2021,10.1029/2020GL092309
417,Science of The Total Environment,Science of The Total Environment,"['Haoliang Yan', 'Matthew Tom Harrison', 'Ke Liu', 'Bin Wang', 'Puyu Feng', 'Shah Fahad', 'Holger Meinke', 'Rui Yang', 'De Li Liu', 'Sotirios Archontoulis', 'Isaiah Huber', 'Xiaohai Tian', 'Jianguo Man', 'Yunbo Zhang', 'Meixue Zhou']",2022,10.1016/j.scitotenv.2021.152170
418,Environmental Research Letters,Environmental Research Letters,"['Christoph Müller', 'James Franke', 'Jonas Jägermeyr', 'Alex C Ruane', 'Joshua Elliott', 'Elisabeth Moyer', 'Jens Heinke', 'Pete D Falloon', 'Christian Folberth', 'Louis Francois', 'Tobias Hank', 'R César Izaurralde', 'Ingrid Jacquemin', 'Wenfeng Liu', 'Stefan Olin', 'Thomas A M Pugh', 'Karina Williams', 'Florian Zabel']",2021,10.1088/1748-9326/abd8fc
419,Nature Climate Change,Nature Climate Change,"['Jia-Rui Shi', 'Lynne D. Talley', 'Shang-Ping Xie', 'Qihua Peng', 'Wei Liu']",2021,10.1038/s41558-021-01212-5
420,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Hongxiang Yan', 'Ning Sun', 'Hisham Eldardiry', 'Travis B. Thurber', 'Patrick M. Reed', 'Keyvan Malek', 'Rohini Gupta', 'Daniel Kennedy', 'Sean C. Swenson', 'Zhangshuan Hou', 'Yanyan Cheng', 'Jennie S. Rice']",2023,10.1029/2022MS003312
421,Environmental Science & Technology,Environmental Science & Technology,"['Eva Sinha', 'Anna M. Michalak', 'Venkatramani Balaji', 'Laure Resplandy']",2022,10.1021/acs.est.2c01274
422,Earth's Future,Earth's Future,"['Vivek Srikrishnan', 'David C. Lafferty', 'Tony E. Wong', 'Jonathan R. Lamontagne', 'Julianne D. Quinn', 'Sanjib Sharma', 'Nusrat J. Molla', 'Jonathan D. Herman', 'Ryan L. Sriver', 'Jennifer F. Morris', 'Ben Seiyon Lee']",2022,10.1029/2021EF002644
423,Science,Science,"['Christopher W. Callahan', 'Justin S. Mankin']",2023,10.1126/science.adf2983
424,Atmospheric Environment,Atmospheric Environment,"['Su Li', 'Yang Yang', 'Hailong Wang', 'Pengwei Li', 'Ke Li', 'Lili Ren', 'Pinya Wang', 'Baojie Li', 'Yuhao Mao', 'Hong Liao']",2023,10.1016/j.atmosenv.2023.119776
425,Environmental Research Letters,Environmental Research Letters,"['Cristian Martinez-Villalobos', 'J David Neelin']",2021,10.1088/1748-9326/abd351
426,Geoderma,Geoderma,"['Bin Wang', 'Jonathan M. Gray', 'Cathy M. Waters', 'Muhuddin Rajin Anwar', 'Susan E. Orgill', 'Annette L. Cowie', 'Puyu Feng', 'De Li Liu']",2022,10.1016/j.geoderma.2021.115442
427,Hydrological Processes,Hydrological Processes,"['Zhen Cui', 'Jiacong Huang', 'Feng Tian', 'Junfeng Gao', 'Xuesong Wang', 'Jun Li']",2020,10.1002/hyp.13950
428,Weather and Climate Dynamics,Weather and Climate Dynamics,"['Koffi Worou', 'Thierry Fichefet', 'Hugues Goosse']",2023,10.5194/wcd-4-511-2023
429,Current Climate Change Reports,Current Climate Change Reports,"['J. David Neelin', 'Cristian Martinez-Villalobos', 'Samuel N. Stechmann', 'Fiaz Ahmed', 'Gang Chen', 'Jesse M. Norris', 'Yi-Hung Kuo', 'Geert Lenderink']",2022,10.1007/s40641-021-00177-z
430,Frontiers in Earth Science,Frontiers in Earth Science,"['Daxing Zuo', 'Chunyi Wu', 'Yanhui Zheng', 'Xiaohong Chen', 'Lina Wang']",2023,10.3389/feart.2022.1053829
431,Geophysical Research Letters,Geophysical Research Letters,"['Savini M. Samarasinghe', 'Charlotte Connolly', 'Elizabeth A. Barnes', 'Imme Ebert‐Uphoff', 'Lantao Sun']",2021,10.1029/2020GL091168
432,Environmental Research Letters,Environmental Research Letters,"['Jens Terhaar', 'Thomas L Frölicher', 'Fortunat Joos']",2023,10.1088/1748-9326/acaf91
433,Environment International,Environment International,"['Lu Zhou', 'Cheng He', 'Ho Kim', 'Yasushi Honda', 'Whanhee Lee', 'Masahiro Hashizume', 'Renjie Chen', 'Haidong Kan']",2022,10.1016/j.envint.2022.107602
434,Environmental Research Letters,Environmental Research Letters,"['Justin Ritchie', 'Hadi Dowlatabadi']",2018,10.1088/1748-9326/aaa494
435,Biogeosciences,Biogeosciences,"['Lester Kwiatkowski', 'Olivier Torres', 'Laurent Bopp', 'Olivier Aumont', 'Matthew Chamberlain', 'James R. Christian', 'John P. Dunne', 'Marion Gehlen', 'Tatiana Ilyina', 'Jasmin G. John', 'Andrew Lenton', 'Hongmei Li', 'Nicole S. Lovenduski', 'James C. Orr', 'Julien Palmieri', 'Yeray Santana-Falcón', 'Jörg Schwinger', 'Roland Séférian', 'Charles A. Stock', 'Alessandro Tagliabue', 'Yohei Takano', 'Jerry Tjiputra', 'Katsuya Toyama', 'Hiroyuki Tsujino', 'Michio Watanabe', 'Akitomo Yamamoto', 'Andrew Yool', 'Tilo Ziehn']",2020,10.5194/bg-17-3439-2020
436,Environmental Systems Research,Environmental Systems Research,"['Ronald Opio', 'Isaac Mugume', 'Joyce Nakatumba-Nabende', 'Alex Nimusiima', 'Isaac Tom Okurut']",2023,10.1186/s40068-023-00304-9
437,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Arseniy Karagodin-Doyennel', 'Eugene Rozanov', 'Timofei Sukhodolov', 'Tatiana Egorova', 'Jan Sedlacek', 'Thomas Peter']",2023,10.5194/acp-23-4801-2023
438,Hydrology and Earth System Sciences,Hydrology and Earth System Sciences,"['Hossein Tabari', 'Santiago Mendoza Paz', 'Daan Buekenhout', 'Patrick Willems']",2021,10.5194/hess-25-3493-2021
439,Frontiers in Climate,Frontiers in Climate,"['Mári Ândrea Feldman Firpo', 'Bruno dos Santos Guimarães', 'Leydson Galvíncio Dantas', 'Marcelo Guatura Barbosa da Silva', 'Lincoln Muniz Alves', 'Robin Chadwick', 'Marta Pereira Llopart', 'Gilvan Sampaio de Oliveira']",2022,10.3389/fclim.2022.948499
440,Foods,Foods,"['Toyin Adekanmbi', 'Xiuquan Wang', 'Sana Basheer', 'Rana Ali Nawaz', 'Tianze Pang', 'Yulin Hu', 'Suqi Liu']",2023,10.3390/foods12061176
441,Earth's Future,Earth's Future,"['Kyung Min Noh', 'Hyung‐Gyu Lim', 'Eun Jin Yang', 'Jong‐Seong Kug']",2023,10.1029/2022EF003427
442,Environmental Research Letters,Environmental Research Letters,"['Gavin D Madakumbura', 'Michael L Goulden', 'Alex Hall', 'Rong Fu', 'Max A Moritz', 'Charles D Koven', 'Lara M Kueppers', 'Carl A Norlen', 'James T Randerson']",2020,10.1088/1748-9326/abc719
443,Nature,Nature,"['Zeke Hausfather', 'Glen P. Peters']",2020,10.1038/d41586-020-00177-3
444,Journal of Climate,Journal of Climate,"['Spencer K. Liddicoat', 'Andy J. Wiltshire', 'Chris D. Jones', 'Vivek K. Arora', 'Victor Brovkin', 'Patricia Cadule', 'Tomohiro Hajima', 'David M. Lawrence', 'Julia Pongratz', 'Jörg Schwinger', 'Roland Séférian', 'Jerry F. Tjiputra', 'Tilo Ziehn']",2021,10.1175/JCLI-D-19-0991.1
445,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Paul-Arthur Monerie', 'Benjamin Pohl', 'Marco Gaetani']",2021,10.1038/s41612-021-00179-6
446,Geophysical Research Letters,Geophysical Research Letters,"['Colin P. Evans', 'Sloan Coats', 'Carlos M. Carrillo', 'Xiaolu Li', 'Marc J. Alessi', 'Dimitris A. Herrera', 'Brandon N. Benton', 'Toby R. Ault']",2022,10.1029/2022GL099770
447,Journal of Hydrology,Journal of Hydrology,"['Haitao Yang', 'Hao Sun', 'Tao Liu', 'Xiao Yang', 'Fan Yang', 'Jing Jiao']",2023,10.1016/j.jhydrol.2023.129862
448,Geophysical Research Letters,Geophysical Research Letters,"['É. Vignon', 'M.‐L. Roussel', 'I. V. Gorodetskaya', 'C. Genthon', 'A. Berne']",2021,10.1029/2020GL092281
449,Forecasting,Forecasting,"['Alen Shrestha', 'Md Mafuzur Rahaman', 'Ajay Kalra', 'Rohit Jogineedi', 'Pankaj Maheshwari']",2020,10.3390/forecast2020004
450,Sustainability,Sustainability,"['Tolera Abdissa Feyissa', 'Tamene Adugna Demissie', 'Fokke Saathoff', 'Alemayehu Gebissa']",2023,10.3390/su15086507
451,Climate Services,Climate Services,"['Julien Boulange', 'Takeo Yoshida', 'Kazuya Nishina', 'Masashi Okada', 'Naota Hanasaki']",2023,10.1016/j.cliser.2023.100386
452,Earth's Future,Earth's Future,"['Guiyang Wu', 'Jie Chen', 'Xinyan Shi', 'Jong‐Suk Kim', 'Jun Xia', 'Liping Zhang']",2022,10.1029/2021EF002542
453,Geophysical Research Letters,Geophysical Research Letters,"['Guy Dagan', 'Philip Stier', 'Duncan Watson‐Parris']",2020,10.1029/2020GL090778
454,Wind Energy Science,Wind Energy Science,"['Andrea N. Hahmann', 'Oscar García-Santiago', 'Alfredo Peña']",2022,10.5194/wes-7-2373-2022
455,Global Biogeochemical Cycles,Global Biogeochemical Cycles,"['Heather Graven', 'Ralph F. Keeling', 'Joeri Rogelj']",2020,10.1029/2019GB006170
456,Nature Communications,Nature Communications,"['Wenjun Zhang', 'Feng Jiang', 'Malte F. Stuecker', 'Fei-Fei Jin', 'Axel Timmermann']",2021,10.1038/s41467-021-23411-6
457,Remote Sensing,Remote Sensing,"['Kai Wang', 'Xiaobing Li', 'Xin Lyu', 'Dongliang Dang', 'Huashun Dou', 'Mengyuan Li', 'Siyu Liu', 'Wanyu Cao']",2022,10.3390/rs14194751
458,Energies,Energies,"['Shady Attia', 'Camille Gobin']",2020,10.3390/en13205357
459,Global Environmental Change,Global Environmental Change,"['Jiesper Tristan Strandsbjerg Pedersen', 'Detlef van Vuuren', 'Joyeeta Gupta', 'Filipe Duarte Santos', 'Jae Edmonds', 'Rob Swart']",2022,10.1016/j.gloenvcha.2022.102538
460,Environmental Research Letters,Environmental Research Letters,"['Ziyue Wang', 'Ying Sun', 'Xuebin Zhang', 'Tim Li', 'Chao Li', 'Seung-Ki Min', 'Ting Hu']",2023,10.1088/1748-9326/acb563
461,Geophysical Research Letters,Geophysical Research Letters,"['Ville Maliniemi', 'Daniel, R. Marsh', 'Hilde Nesse Tyssøy', 'Christine Smith‐Johnsen']",2020,10.1029/2020GL087041
462,Environmental Research,Environmental Research,"['Parichat Pinsri', 'Sangam Shrestha', 'Saurav KC', 'S. Mohanasundaram', 'Salvatore G.P. Virdis', 'Thi Phuoc Lai Nguyen', 'Winai Chaowiwat']",2022,10.1016/j.envres.2022.113026
463,Communications Earth & Environment,Communications Earth & Environment,"['Eugene R. Wahl', 'Eduardo Zorita', 'Henry F. Diaz', 'Andrew Hoell']",2022,10.1038/s43247-022-00532-4
464,Environmental Research Letters,Environmental Research Letters,"['Xiuping Li', 'Lei Wang', 'Deliang Chen', 'Lonnie Thompson', 'Kun Yang', 'Shiyuan Zhong', 'Liu Liu', 'Zongxue Xu', 'Lei Song']",2023,10.1088/1748-9326/acdd15
465,Journal of Applied Meteorology and Climatology,Journal of Applied Meteorology and Climatology,"['Martin Leduc', 'Alain Mailhot', 'Anne Frigon', 'Jean-Luc Martel', 'Ralf Ludwig', 'Gilbert B. Brietzke', 'Michel Giguère', 'François Brissette', 'Richard Turcotte', 'Marco Braun', 'John Scinocca']",2019,10.1175/JAMC-D-18-0021.1
466,Geophysical Research Letters,Geophysical Research Letters,"['Yi Ming', 'Norman G. Loeb', 'Pu Lin', 'Zhaoyi Shen', 'Vaishali Naik', 'Clare E. Singer', 'Ryan X. Ward', 'Fabien Paulot', 'Zhibo Zhang', 'Nicolas Bellouin', 'Larry W. Horowitz', 'Paul A. Ginoux', 'V. Ramaswamy']",2021,10.1029/2020GL091699
467,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Yang Yang', 'Sijia Lou', 'Hailong Wang', 'Pinya Wang', 'Hong Liao']",2020,10.5194/acp-20-2579-2020
468,Water Resources Research,Water Resources Research,"['Pengfei Han', 'Di Long', 'Fanyu Zhao', 'Louise J. Slater']",2023,10.1029/2022WR033618
469,Earth's Future,Earth's Future,"['Daeha Kim', 'Kyung‐Ja Ha', 'Ji‐Hye Yeo']",2021,10.1029/2020EF001697
470,Advances in Atmospheric Sciences,Advances in Atmospheric Sciences,"['Yin Zhao', 'Tianjun Zhou', 'Wenxia Zhang', 'Jian Li']",2022,10.1007/s00376-022-1401-2
471,Tropical Medicine and Infectious Disease,Tropical Medicine and Infectious Disease,"['Larisa Maria Ivanescu', 'Ilie Bodale', 'Smaranda Grigore-Hristodorescu', 'Gabriela Martinescu', 'Bianca Andronic', 'Simona Matiut', 'Doina Azoicai', 'Liviu Miron']",2023,10.3390/tropicalmed8010065
472,Earth System Dynamics,Earth System Dynamics,"['Wenbin Liu', 'Fubao Sun', 'Wee Ho Lim', 'Jie Zhang', 'Hong Wang', 'Hideo Shiogama', 'Yuqing Zhang']",2018,10.5194/esd-9-267-2018
473,Atmosphere,Atmosphere,"['Rizwan Karim', 'Guirong Tan', 'Brian Ayugi', 'Hassen Babaousmail', 'Fei Liu']",2020,10.3390/atmos11091005
474,Earth's Future,Earth's Future,"['Bingjie Zhao', 'Shih‐Chieh Kao', 'Gang Zhao', 'Sudershan Gangrade', 'Deeksha Rastogi', 'Moetasim Ashfaq', 'Huilin Gao']",2023,10.1029/2022EF002961
475,Earth System Dynamics,Earth System Dynamics,"['Femke J. M. M. Nijsse', 'Peter M. Cox', 'Mark S. Williamson']",2020,10.5194/esd-11-737-2020
476,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Daniel F. Balting', 'Amir AghaKouchak', 'Gerrit Lohmann', 'Monica Ionita']",2021,10.1038/s41612-021-00218-2
477,Nature Communications,Nature Communications,"['Lei Huang', 'Axel Timmermann', 'Sun-Seon Lee', 'Keith B. Rodgers', 'Ryohei Yamaguchi', 'Eui-Seok Chung']",2022,10.1038/s41467-022-33495-3
478,Earth's Future,Earth's Future,"['Zizhen Dong', 'Lin Wang', 'Peiqiang Xu', 'Jie Cao', 'Ruowen Yang']",2023,10.1029/2022EF003437
479,Earth System Dynamics,Earth System Dynamics,"['Pradeebane Vaittinada Ayar', 'Laurent Bopp', 'Jim R. Christian', 'Tatiana Ilyina', 'John P. Krasting', 'Roland Séférian', 'Hiroyuki Tsujino', 'Michio Watanabe', 'Andrew Yool', 'Jerry Tjiputra']",2022,10.5194/esd-13-1097-2022
480,Earth's Future,Earth's Future,"['Narges Khosravi', 'Qiang Wang', 'Nikolay Koldunov', 'Claudia Hinrichs', 'Tido Semmler', 'Sergey Danilov', 'Thomas Jung']",2022,10.1029/2021EF002282
481,Agricultural and Forest Meteorology,Agricultural and Forest Meteorology,"['Antonio Picornell', 'Ilda Abreu', 'Helena Ribeiro']",2023,10.1016/j.agrformet.2023.109559
482,Frontiers in Earth Science,Frontiers in Earth Science,"['Huiwen Xu', 'Huopo Chen', 'Huijun Wang']",2022,10.3389/feart.2022.963042
483,Urban Climate,Urban Climate,"['Ebenezer K. Siabi', 'Edward A. Awafo', 'Amos T. Kabo-bah', 'Nana Sarfo Agyemang Derkyi', 'Komlavi Akpoti', 'Eric M. Mortey', 'Mashael Yazdanie']",2023,10.1016/j.uclim.2023.101432
484,Climate Dynamics,Climate Dynamics,"['Kevin Schwarzwald', 'Lisa Goddard', 'Richard Seager', 'Mingfang Ting', 'Kate Marvel']",2022,10.1007/s00382-022-06622-5
485,Urban Climate,Urban Climate,"['S. Coelho', 'S. Rafael', 'A.P. Fernandes', 'M. Lopes', 'D. Carvalho']",2023,10.1016/j.uclim.2023.101479
486,International Journal of Climatology,International Journal of Climatology,"['Jintao Zhang', 'Fang Wang']",2022,10.1002/joc.7740
487,Environmental Research Letters,Environmental Research Letters,"['Per Fauchald', 'Per Arneberg', 'Jens Boldingh Debernard', 'Sigrid Lind', 'Erik Olsen', 'Vera Helene Hausner']",2021,10.1088/1748-9326/ac1010
488,Climate Dynamics,Climate Dynamics,"['Qiwei Sun', 'Yan Du']",2023,10.1007/s00382-022-06385-z
489,International Journal of Climatology,International Journal of Climatology,"['Xikun Wei', 'Guojie Wang', 'Donghan Feng', 'Zheng Duan', 'Daniel Fiifi Tawia Hagan', 'Liangliang Tao', 'Lijuan Miao', 'Buda Su', 'Tong Jiang']",2023,10.1002/joc.7926
490,Environmental Research Letters,Environmental Research Letters,"['T E Palmer', 'B B B Booth', 'C F McSweeney']",2021,10.1088/1748-9326/ac1ed9
491,Atmospheric Research,Atmospheric Research,"['Yadong Ji', 'Jianyu Fu', 'Yang Lu', 'Bingjun Liu']",2023,10.1016/j.atmosres.2023.106812
492,Global and Planetary Change,Global and Planetary Change,"['Arianna Trevisiol', 'Luciano Gilli', 'Paola Faggian']",2022,10.1016/j.gloplacha.2022.103750
493,Theoretical and Applied Climatology,Theoretical and Applied Climatology,"['Sneha Susan Mathew', 'Karanam Kishore Kumar']",2023,10.1007/s00704-023-04397-1
494,Journal of Climate,Journal of Climate,"['Wenhao Dong', 'Yi Ming', 'V. Ramaswamy']",2020,10.1175/JCLI-D-20-0168.1
495,Global Change Biology,Global Change Biology,"['Stephanie Jenouvrier', 'Judy Che‐Castaldo', 'Shaye Wolf', 'Marika Holland', 'Sara Labrousse', 'Michelle LaRue', 'Barbara Wienecke', 'Peter Fretwell', 'Christophe Barbraud', 'Noah Greenwald', 'Julienne Stroeve', 'Philip N. Trathan']",2021,10.1111/gcb.15806
496,Earth's Future,Earth's Future,"['Xu Deng', 'Sarah E. Perkins‐Kirkpatrick', 'Lisa V. Alexander', 'Clair Stark']",2022,10.1029/2021EF002645
497,Nature Communications,Nature Communications,"['Thomas J. Aubry', 'John Staunton-Sykes', 'Lauren R. Marshall', 'Jim Haywood', 'Nathan Luke Abraham', 'Anja Schmidt']",2021,10.1038/s41467-021-24943-7
498,Geoscientific Model Development,Geoscientific Model Development,"['Malte Meinshausen', 'Zebedee R. J. Nicholls', 'Jared Lewis', 'Matthew J. Gidden', 'Elisabeth Vogel', 'Mandy Freund', 'Urs Beyerle', 'Claudia Gessner', 'Alexander Nauels', 'Nico Bauer', 'Josep G. Canadell', 'John S. Daniel', 'Andrew John', 'Paul B. Krummel', 'Gunnar Luderer', 'Nicolai Meinshausen', 'Stephen A. Montzka', 'Peter J. Rayner', 'Stefan Reimann', 'Steven J. Smith', 'Marten van den Berg', 'Guus J. M. Velders', 'Martin K. Vollmer', 'Ray H. J. Wang']",2020,10.5194/gmd-13-3571-2020
499,Contemporary Climate Change Impacts on Mexican Fauna,Mexican Fauna in the Anthropocene,"['Enrique Martínez-Meyer', 'Julián A. Velasco']",2023,10.1007/978-3-031-17277-9_20
500,Landslides,Landslides,"['Ankit Tyagi', 'Reet Kamal Tiwari', 'Naveen James']",2023,10.1007/s10346-023-02088-6
501,Journal of Hydrology,Journal of Hydrology,"['Isa Ebtehaj', 'Hossein Bonakdari']",2023,10.1016/j.jhydrol.2022.128851
502,Weather,Weather,"['J. A. Lowe', 'N. W. Arnell', 'R. Warren', 'A. J. Gambhir', 'D. Bernie', 'E. Thompson']",2017,10.1002/wea.3176
503,Journal of Hydrology,Journal of Hydrology,"['Upal Saha', 'M. Sateesh']",2022,10.1016/j.jhydrol.2022.127682
504,Climate Change Research Letters,Climate Change Research Letters,['振亚 宋'],2020,10.12677/CCRL.2020.91004
505,Physical Review X,Physical Review X,"['Fabrizio Falasca', 'Annalisa Bracco']",2022,10.1103/PhysRevX.12.021054
506,Earth System Dynamics,Earth System Dynamics,"['Han Qiu', 'Dalei Hao', 'Yelu Zeng', 'Xuesong Zhang', 'Min Chen']",2023,10.5194/esd-14-1-2023
507,Solar Energy,Solar Energy,"['Julián Ascencio-Vásquez', 'Kristijan Brecl', 'Marko Topič']",2019,10.1016/j.solener.2019.08.072
508,Science of The Total Environment,Science of The Total Environment,"['Jun Zhou', 'Chuanhao Wu', 'Pat J.-F. Yeh', 'Jiali Ju', 'Lulu Zhong', 'Saisai Wang', 'Junlong Zhang']",2023,10.1016/j.scitotenv.2023.164274
509,Nature Communications,Nature Communications,"['Yoko Yamagami', 'Masahiro Watanabe', 'Masato Mori', 'Jun Ono']",2022,10.1038/s41467-022-31117-6
510,Earth Systems and Environment,Earth Systems and Environment,"['Mansour Almazroui', 'Moetasim Ashfaq', 'M. Nazrul Islam', 'Irfan Ur Rashid', 'Shahzad Kamil', 'Muhammad Adnan Abid', 'Enda O’Brien', 'Muhammad Ismail', 'Michelle Simões Reboita', 'Anna A. Sörensson', 'Paola A. Arias', 'Lincoln Muniz Alves', 'Michael K. Tippett', 'Sajjad Saeed', 'Rein Haarsma', 'Francisco J. Doblas-Reyes', 'Fahad Saeed', 'Fred Kucharski', 'Imran Nadeem', 'Yamina Silva-Vidal', 'Juan A. Rivera', 'Muhammad Azhar Ehsan', 'Daniel Martínez-Castro', 'Ángel G. Muñoz', 'Md. Arfan Ali', 'Erika Coppola', 'Mouhamadou Bamba Sylla']",2021,10.1007/s41748-021-00233-6
511,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Scott Archer-Nicholls', 'Rachel Allen', 'Nathan L. Abraham', 'Paul T. Griffiths', 'Alex T. Archibald']",2023,10.5194/acp-23-5801-2023
512,Geophysical Research Letters,Geophysical Research Letters,"['Mahdi Hasan', 'Sarah Larson', 'Kay McMonigal']",2022,10.1029/2022GL100401
